recv_time_sec,plan_stamp_sec,num_points,goal_x,goal_y,goal_z
1775400198.751804113,1775400198.750531912,34,-2.000000000,-2.000000000,5.000000000
1775400198.851641893,1775400198.850273371,33,-2.000000000,-2.000000000,5.000000000
1775400198.953296185,1775400198.951594353,33,-2.000000000,-2.000000000,5.000000000
1775400199.053510427,1775400199.052078485,32,-2.000000000,-2.000000000,5.000000000
1775400199.153822422,1775400199.152528524,32,-2.000000000,-2.000000000,5.000000000
1775400199.253428698,1775400199.252695322,31,-2.000000000,-2.000000000,5.000000000
1775400199.354134083,1775400199.352307081,30,-2.000000000,-2.000000000,5.000000000
1775400199.459286213,1775400199.458072901,30,-2.000000000,-2.000000000,5.000000000
1775400199.555664301,1775400199.554988861,29,-2.000000000,-2.000000000,5.000000000
1775400199.656933784,1775400199.655781507,29,-2.000000000,-2.000000000,5.000000000
1775400199.759023428,1775400199.757830620,29,-2.000000000,-2.000000000,5.000000000
1775400199.858845472,1775400199.857688904,28,-2.000000000,-2.000000000,5.000000000
1775400199.959522724,1775400199.958435774,27,-2.000000000,-2.000000000,5.000000000
1775400200.059790373,1775400200.058141232,27,-2.000000000,-2.000000000,5.000000000
1775400200.159405470,1775400200.158266544,26,-2.000000000,-2.000000000,5.000000000
1775400200.260265112,1775400200.259108305,26,-2.000000000,-2.000000000,5.000000000
1775400200.359327555,1775400200.358669281,25,-2.000000000,-2.000000000,5.000000000
1775400200.459022999,1775400200.458384752,25,-2.000000000,-2.000000000,5.000000000
1775400200.563536644,1775400200.562508583,24,-2.000000000,-2.000000000,5.000000000
1775400200.663235903,1775400200.662163258,24,-2.000000000,-2.000000000,5.000000000
1775400200.766055822,1775400200.762504816,23,-2.000000000,-2.000000000,5.000000000
1775400200.863307238,1775400200.862196922,23,-2.000000000,-2.000000000,5.000000000
1775400200.964384079,1775400200.963400602,22,-2.000000000,-2.000000000,5.000000000
1775400201.065906048,1775400201.063962221,22,-2.000000000,-2.000000000,5.000000000
1775400201.167389870,1775400201.166499853,21,-2.000000000,-2.000000000,5.000000000
1775400201.269450903,1775400201.266810179,21,-2.000000000,-2.000000000,5.000000000
1775400201.366585255,1775400201.366054058,20,-2.000000000,-2.000000000,5.000000000
1775400201.467765331,1775400201.467221260,19,-2.000000000,-2.000000000,5.000000000
1775400201.569446802,1775400201.568546057,19,-2.000000000,-2.000000000,5.000000000
1775400201.670710325,1775400201.670147896,18,-2.000000000,-2.000000000,5.000000000
1775400201.771103621,1775400201.770544767,18,-2.000000000,-2.000000000,5.000000000
1775400201.871231556,1775400201.870576859,17,-2.000000000,-2.000000000,5.000000000
1775400201.972385645,1775400201.970883369,17,-2.000000000,-2.000000000,5.000000000
1775400202.071887016,1775400202.071052074,16,-2.000000000,-2.000000000,5.000000000
1775400202.171488285,1775400202.170963526,16,-2.000000000,-2.000000000,5.000000000
1775400202.272879839,1775400202.271709919,15,-2.000000000,-2.000000000,5.000000000
1775400202.377424240,1775400202.376614094,15,-2.000000000,-2.000000000,5.000000000
1775400202.477357388,1775400202.476549625,14,-2.000000000,-2.000000000,5.000000000
1775400202.576577425,1775400202.575809479,14,-2.000000000,-2.000000000,5.000000000
1775400202.677090168,1775400202.676244736,13,-2.000000000,-2.000000000,5.000000000
1775400202.777348995,1775400202.776461840,13,-2.000000000,-2.000000000,5.000000000
1775400202.879907131,1775400202.877315521,12,-2.000000000,-2.000000000,5.000000000
1775400202.980846643,1775400202.979431391,12,-2.000000000,-2.000000000,5.000000000
1775400203.082742929,1775400203.082255363,11,-2.000000000,-2.000000000,5.000000000
1775400203.183520555,1775400203.182620525,10,-2.000000000,-2.000000000,5.000000000
1775400203.281716585,1775400203.281179667,10,-2.000000000,-2.000000000,5.000000000
1775400203.381960869,1775400203.381457329,9,-2.000000000,-2.000000000,5.000000000
1775400203.481696129,1775400203.481132984,9,-2.000000000,-2.000000000,5.000000000
1775400203.584524632,1775400203.584127903,8,-2.000000000,-2.000000000,5.000000000
1775400203.684842825,1775400203.684297323,8,-2.000000000,-2.000000000,5.000000000
1775400203.784962416,1775400203.784364462,7,-2.000000000,-2.000000000,5.000000000
1775400203.886202574,1775400203.885589838,6,-2.000000000,-2.000000000,5.000000000
1775400203.989392042,1775400203.988847733,6,-2.000000000,-2.000000000,5.000000000
1775400204.086488008,1775400204.086035490,5,-2.000000000,-2.000000000,5.000000000
1775400204.186276674,1775400204.185801983,5,-2.000000000,-2.000000000,5.000000000
1775400204.288216591,1775400204.287693739,4,-2.000000000,-2.000000000,5.000000000
1775400204.389230251,1775400204.388364315,4,-2.000000000,-2.000000000,5.000000000
1775400204.488225937,1775400204.487823486,4,-2.000000000,-2.000000000,5.000000000
1775400204.593496799,1775400204.591470242,34,1.092999905,-0.507999714,5.000000000
1775400204.691237211,1775400204.690440416,34,1.092999905,-0.507999714,5.000000000
1775400204.791531324,1775400204.790475607,34,1.092999905,-0.507999714,5.000000000
1775400204.896476030,1775400204.894157171,34,1.092999905,-0.507999714,5.000000000
1775400204.993737221,1775400204.992240906,35,1.293000191,-0.608000095,5.000000000
1775400205.095212460,1775400205.094379902,35,1.293000191,-0.608000095,5.000000000
1775400205.200099707,1775400205.198629379,35,1.293000191,-0.608000095,5.000000000
1775400205.297993660,1775400205.297155142,35,1.293000191,-0.608000095,5.000000000
1775400205.397647619,1775400205.396234989,35,1.293000191,-0.608000095,5.000000000
1775400205.499108791,1775400205.497395039,35,1.293000191,-0.608000095,5.000000000
1775400205.595964670,1775400205.594577551,35,1.293000191,-0.608000095,5.000000000
1775400205.694924593,1775400205.694062710,35,1.293000191,-0.608000095,5.000000000
1775400205.793774366,1775400205.793005466,36,1.293000191,-0.608000095,5.000000000
1775400205.893245459,1775400205.892451286,36,1.293000191,-0.608000095,5.000000000
1775400205.996051073,1775400205.994945526,35,1.443000286,-0.657999809,5.000000000
1775400206.097542763,1775400206.096148968,35,1.443000286,-0.657999809,5.000000000
1775400206.200115204,1775400206.198008060,35,1.443000286,-0.657999809,5.000000000
1775400206.297963381,1775400206.296599388,35,1.443000286,-0.657999809,5.000000000
1775400206.401876688,1775400206.401052713,35,1.443000286,-0.657999809,5.000000000
1775400206.501733780,1775400206.500335693,33,1.443000286,-0.657999809,5.000000000
1775400206.600413322,1775400206.599653006,33,1.443000286,-0.657999809,5.000000000
1775400206.703329086,1775400206.702584743,33,1.443000286,-0.657999809,5.000000000
1775400206.804641962,1775400206.803348303,33,1.443000286,-0.657999809,5.000000000
1775400206.904930592,1775400206.903822184,33,1.443000286,-0.657999809,5.000000000
1775400207.007813215,1775400207.006743670,32,1.693000286,-0.657999809,5.000000000
1775400207.105600834,1775400207.104641676,31,1.693000286,-0.657999809,5.000000000
1775400207.205397844,1775400207.203865290,31,1.693000286,-0.657999809,5.000000000
1775400207.303735971,1775400207.303022861,31,1.693000286,-0.657999809,5.000000000
1775400207.403123140,1775400207.402379036,31,1.693000286,-0.657999809,5.000000000
1775400207.505136251,1775400207.504493713,27,1.693000286,-0.657999809,5.000000000
1775400207.607042313,1775400207.604323149,27,1.693000286,-0.657999809,5.000000000
1775400207.707772970,1775400207.706608772,27,1.693000286,-0.657999809,5.000000000
1775400207.810135841,1775400207.809015036,26,1.693000286,-0.657999809,5.000000000
1775400207.918607950,1775400207.916655540,26,1.693000286,-0.657999809,5.000000000
1775400208.007480145,1775400208.006789684,25,1.893000095,-0.708000000,5.000000000
1775400208.108357906,1775400208.107085228,24,1.893000095,-0.708000000,5.000000000
1775400208.208138943,1775400208.207072020,24,1.893000095,-0.708000000,5.000000000
1775400208.309333324,1775400208.308523417,23,1.893000095,-0.708000000,5.000000000
1775400208.412059546,1775400208.410820723,23,1.893000095,-0.708000000,5.000000000
1775400208.510599613,1775400208.510028124,18,1.893000095,-0.708000000,5.000000000
1775400208.610241890,1775400208.609644890,17,1.893000095,-0.708000000,5.000000000
1775400208.710792303,1775400208.709491253,16,1.893000095,-0.708000000,5.000000000
1775400208.809402466,1775400208.808595896,16,1.893000095,-0.708000000,5.000000000
1775400208.909092903,1775400208.908262968,15,1.893000095,-0.708000000,5.000000000
1775400209.009829283,1775400209.008923054,15,2.092999905,-0.708000000,5.000000000
1775400209.111714363,1775400209.110752106,14,2.092999905,-0.708000000,5.000000000
1775400209.212692022,1775400209.209906578,13,2.092999905,-0.708000000,5.000000000
1775400209.311312437,1775400209.310786486,13,2.092999905,-0.708000000,5.000000000
1775400209.411031008,1775400209.410293102,12,2.092999905,-0.708000000,5.000000000
1775400209.510705233,1775400209.510040045,8,2.092999905,-0.708000000,5.000000000
1775400209.611995697,1775400209.611272097,7,2.092999905,-0.708000000,5.000000000
1775400209.711722136,1775400209.711208582,6,2.092999905,-0.708000000,5.000000000
1775400209.815523863,1775400209.814951897,5,2.092999905,-0.708000000,5.000000000
1775400209.912919998,1775400209.912439108,4,2.092999905,-0.708000000,5.000000000
1775400210.012600422,1775400210.012144566,6,2.343000381,-0.708000000,5.000000000
1775400210.112082005,1775400210.111624241,5,2.343000381,-0.708000000,5.000000000
1775400210.213493586,1775400210.213035345,4,2.343000381,-0.708000000,5.000000000
1775400210.317613840,1775400210.316610575,50,1.000000000,4.000000000,5.000000000
1775400210.418479443,1775400210.416598558,50,1.000000000,4.000000000,5.000000000
1775400210.521986485,1775400210.520353556,49,1.000000000,4.000000000,5.000000000
1775400210.621083498,1775400210.619385004,49,1.000000000,4.000000000,5.000000000
1775400210.720193624,1775400210.719225407,49,1.000000000,4.000000000,5.000000000
1775400210.820215225,1775400210.818976879,49,1.000000000,4.000000000,5.000000000
1775400210.922064781,1775400210.920271873,49,1.000000000,4.000000000,5.000000000
1775400211.021720171,1775400211.019876957,50,1.000000000,4.000000000,5.000000000
1775400211.120636702,1775400211.118355751,50,1.000000000,4.000000000,5.000000000
1775400211.220522404,1775400211.218798161,50,1.000000000,4.000000000,5.000000000
1775400211.325010538,1775400211.322554827,50,1.000000000,4.000000000,5.000000000
1775400211.425300360,1775400211.423557281,50,1.000000000,4.000000000,5.000000000
1775400211.524673939,1775400211.522944212,49,1.000000000,4.000000000,5.000000000
1775400211.622995615,1775400211.622055054,49,1.000000000,4.000000000,5.000000000
1775400211.727401733,1775400211.725323915,49,1.000000000,4.000000000,5.000000000
1775400211.830815554,1775400211.829092503,49,1.000000000,4.000000000,5.000000000
1775400211.926039219,1775400211.923870325,49,1.000000000,4.000000000,5.000000000
1775400212.025283813,1775400212.023580790,48,1.000000000,4.000000000,5.000000000
1775400212.125165701,1775400212.124124765,48,1.000000000,4.000000000,5.000000000
1775400212.224989176,1775400212.224068165,48,1.000000000,4.000000000,5.000000000
1775400212.327047825,1775400212.325880289,48,1.000000000,4.000000000,5.000000000
1775400212.428387403,1775400212.427100658,48,1.000000000,4.000000000,5.000000000
1775400212.525347233,1775400212.524446487,45,1.000000000,4.000000000,5.000000000
1775400212.627130032,1775400212.626241922,45,1.000000000,4.000000000,5.000000000
1775400212.730252743,1775400212.728950500,44,1.000000000,4.000000000,5.000000000
1775400212.827487707,1775400212.825907946,44,1.000000000,4.000000000,5.000000000
1775400212.928639174,1775400212.926670313,44,1.000000000,4.000000000,5.000000000
1775400213.028002977,1775400213.026023388,40,1.000000000,4.000000000,5.000000000
1775400213.127038002,1775400213.126253605,40,1.000000000,4.000000000,5.000000000
1775400213.232327461,1775400213.231241465,40,1.000000000,4.000000000,5.000000000
1775400213.328528643,1775400213.327671289,39,1.000000000,4.000000000,5.000000000
1775400213.429749727,1775400213.428224087,39,1.000000000,4.000000000,5.000000000
1775400213.529125452,1775400213.527793407,35,1.000000000,4.000000000,5.000000000
1775400213.632377386,1775400213.631032944,35,1.000000000,4.000000000,5.000000000
1775400213.734510660,1775400213.733349085,34,1.000000000,4.000000000,5.000000000
1775400213.833587408,1775400213.832278252,34,1.000000000,4.000000000,5.000000000
1775400213.933950663,1775400213.933209896,34,1.000000000,4.000000000,5.000000000
1775400214.033776283,1775400214.032843351,30,1.000000000,4.000000000,5.000000000
1775400214.133156300,1775400214.132440805,30,1.000000000,4.000000000,5.000000000
1775400214.235825777,1775400214.234563828,29,1.000000000,4.000000000,5.000000000
1775400214.332989454,1775400214.331819057,29,1.000000000,4.000000000,5.000000000
1775400214.432306051,1775400214.431596279,28,1.000000000,4.000000000,5.000000000
1775400214.532766104,1775400214.531654358,26,1.000000000,4.000000000,5.000000000
1775400214.633023500,1775400214.631980896,26,1.000000000,4.000000000,5.000000000
1775400214.732941628,1775400214.732281446,25,1.000000000,4.000000000,5.000000000
1775400214.833703995,1775400214.833052635,24,1.000000000,4.000000000,5.000000000
1775400214.933565378,1775400214.932870626,24,1.000000000,4.000000000,5.000000000
1775400215.037040234,1775400215.036051035,21,1.000000000,4.000000000,5.000000000
1775400215.134145975,1775400215.133218050,20,1.000000000,4.000000000,5.000000000
1775400215.235408306,1775400215.234754562,19,1.000000000,4.000000000,5.000000000
1775400215.336137295,1775400215.334899902,19,1.000000000,4.000000000,5.000000000
1775400215.438250065,1775400215.437232018,18,1.000000000,4.000000000,5.000000000
1775400215.535505772,1775400215.534666538,15,1.000000000,4.000000000,5.000000000
1775400215.635192156,1775400215.634478569,14,1.000000000,4.000000000,5.000000000
1775400215.736914873,1775400215.736413956,14,1.000000000,4.000000000,5.000000000
1775400215.838256836,1775400215.837492228,13,1.000000000,4.000000000,5.000000000
1775400215.940143585,1775400215.939480305,12,1.000000000,4.000000000,5.000000000
1775400216.041672707,1775400216.041169405,10,1.000000000,4.000000000,5.000000000
1775400216.141577244,1775400216.141060352,9,1.000000000,4.000000000,5.000000000
1775400216.243938684,1775400216.243271351,8,1.000000000,4.000000000,5.000000000
1775400216.343051434,1775400216.342423677,7,1.000000000,4.000000000,5.000000000
1775400216.447302103,1775400216.446760416,7,1.000000000,4.000000000,5.000000000
1775400216.548937798,1775400216.548368692,5,1.000000000,4.000000000,5.000000000
1775400216.649808407,1775400216.649232149,4,1.000000000,4.000000000,5.000000000
1775400216.752043962,1775400216.749898195,65,-2.000000000,-2.000000000,5.000000000
1775400216.853923798,1775400216.851682663,66,-2.000000000,-2.000000000,5.000000000
1775400216.952913046,1775400216.951775074,67,-2.000000000,-2.000000000,5.000000000
1775400217.052032471,1775400217.050791502,66,-2.000000000,-2.000000000,5.000000000
1775400217.153223276,1775400217.151907444,66,-2.000000000,-2.000000000,5.000000000
1775400217.253393888,1775400217.251936913,67,-2.000000000,-2.000000000,5.000000000
1775400217.353815317,1775400217.351624250,67,-2.000000000,-2.000000000,5.000000000
1775400217.453448296,1775400217.451324940,68,-2.000000000,-2.000000000,5.000000000
1775400217.553160191,1775400217.551302910,67,-2.000000000,-2.000000000,5.000000000
1775400217.654722691,1775400217.653490782,68,-2.000000000,-2.000000000,5.000000000
1775400217.754849672,1775400217.753565788,68,-2.000000000,-2.000000000,5.000000000
1775400217.855488300,1775400217.852872610,68,-2.000000000,-2.000000000,5.000000000
1775400217.955062389,1775400217.953871727,69,-2.000000000,-2.000000000,5.000000000
1775400218.056554794,1775400218.054715872,65,-2.000000000,-2.000000000,5.000000000
1775400218.156709433,1775400218.154607773,65,-2.000000000,-2.000000000,5.000000000
1775400218.254699469,1775400218.252646208,65,-2.000000000,-2.000000000,5.000000000
1775400218.354373932,1775400218.353201151,66,-2.000000000,-2.000000000,5.000000000
1775400218.456531763,1775400218.455300570,66,-2.000000000,-2.000000000,5.000000000
1775400218.556423426,1775400218.554139614,63,-2.000000000,-2.000000000,5.000000000
1775400218.657233953,1775400218.655125380,63,-2.000000000,-2.000000000,5.000000000
1775400218.757272243,1775400218.755207062,63,-2.000000000,-2.000000000,5.000000000
1775400218.855566263,1775400218.854483366,64,-2.000000000,-2.000000000,5.000000000
1775400218.957179070,1775400218.955858946,64,-2.000000000,-2.000000000,5.000000000
1775400219.058183193,1775400219.057014704,60,-2.000000000,-2.000000000,5.000000000
1775400219.157674313,1775400219.156514168,60,-2.000000000,-2.000000000,5.000000000
1775400219.257431269,1775400219.255858898,60,-2.000000000,-2.000000000,5.000000000
1775400219.360815525,1775400219.358541250,60,-2.000000000,-2.000000000,5.000000000
1775400219.464448929,1775400219.462679386,60,-2.000000000,-2.000000000,5.000000000
1775400219.559691668,1775400219.558414221,56,-2.000000000,-2.000000000,5.000000000
1775400219.659767866,1775400219.657829762,56,-2.000000000,-2.000000000,5.000000000
1775400219.761274815,1775400219.759626150,55,-2.000000000,-2.000000000,5.000000000
1775400219.862136602,1775400219.860284090,55,-2.000000000,-2.000000000,5.000000000
1775400219.964084625,1775400219.962384462,55,-2.000000000,-2.000000000,5.000000000
1775400220.063239574,1775400220.062152863,51,-2.000000000,-2.000000000,5.000000000
1775400220.166497707,1775400220.164589882,51,-2.000000000,-2.000000000,5.000000000
1775400220.265222788,1775400220.264281511,50,-2.000000000,-2.000000000,5.000000000
1775400220.365704060,1775400220.363903284,50,-2.000000000,-2.000000000,5.000000000
1775400220.466832638,1775400220.465897560,50,-2.000000000,-2.000000000,5.000000000
1775400220.568455696,1775400220.566773653,46,-2.000000000,-2.000000000,5.000000000
1775400220.667401075,1775400220.666131020,45,-2.000000000,-2.000000000,5.000000000
1775400220.768514395,1775400220.765401840,45,-2.000000000,-2.000000000,5.000000000
1775400220.866936684,1775400220.866063595,44,-2.000000000,-2.000000000,5.000000000
1775400220.970639467,1775400220.968510866,44,-2.000000000,-2.000000000,5.000000000
1775400221.069339752,1775400221.068350315,41,-2.000000000,-2.000000000,5.000000000
1775400221.169548988,1775400221.168012619,40,-2.000000000,-2.000000000,5.000000000
1775400221.270499945,1775400221.269071817,39,-2.000000000,-2.000000000,5.000000000
1775400221.371516943,1775400221.370168686,39,-2.000000000,-2.000000000,5.000000000
1775400221.472228050,1775400221.470737219,38,-2.000000000,-2.000000000,5.000000000
1775400221.572652578,1775400221.571253777,36,-2.000000000,-2.000000000,5.000000000
1775400221.671387434,1775400221.670528889,35,-2.000000000,-2.000000000,5.000000000
1775400221.771812439,1775400221.770478010,35,-2.000000000,-2.000000000,5.000000000
1775400221.871249676,1775400221.870312452,34,-2.000000000,-2.000000000,5.000000000
1775400221.972940922,1775400221.972227097,33,-2.000000000,-2.000000000,5.000000000
1775400222.073624372,1775400222.072823763,31,-2.000000000,-2.000000000,5.000000000
1775400222.175115347,1775400222.174432278,30,-2.000000000,-2.000000000,5.000000000
1775400222.275740623,1775400222.274610519,29,-2.000000000,-2.000000000,5.000000000
1775400222.379345655,1775400222.378170967,28,-2.000000000,-2.000000000,5.000000000
1775400222.479791641,1775400222.478225231,28,-2.000000000,-2.000000000,5.000000000
1775400222.582261562,1775400222.580254555,27,-2.000000000,-2.000000000,5.000000000
1775400222.679989100,1775400222.678952456,27,-2.000000000,-2.000000000,5.000000000
1775400222.779982328,1775400222.779055595,26,-2.000000000,-2.000000000,5.000000000
1775400222.880115032,1775400222.879325628,25,-2.000000000,-2.000000000,5.000000000
1775400222.981917858,1775400222.981262445,25,-2.000000000,-2.000000000,5.000000000
1775400223.086633444,1775400223.085581779,20,-2.000000000,-2.000000000,5.000000000
1775400223.183323145,1775400223.182718515,19,-2.000000000,-2.000000000,5.000000000
1775400223.284519196,1775400223.283968687,18,-2.000000000,-2.000000000,5.000000000
1775400223.383620262,1775400223.382932663,18,-2.000000000,-2.000000000,5.000000000
1775400223.482948780,1775400223.482288122,17,-2.000000000,-2.000000000,5.000000000
1775400223.582090378,1775400223.581587791,16,-2.000000000,-2.000000000,5.000000000
1775400223.682261705,1775400223.681755066,15,-2.000000000,-2.000000000,5.000000000
1775400223.785890818,1775400223.785065651,14,-2.000000000,-2.000000000,5.000000000
1775400223.885305166,1775400223.884709597,13,-2.000000000,-2.000000000,5.000000000
1775400223.986095428,1775400223.985541105,12,-2.000000000,-2.000000000,5.000000000
1775400224.086218834,1775400224.085710764,11,-2.000000000,-2.000000000,5.000000000
1775400224.185662985,1775400224.185187578,10,-2.000000000,-2.000000000,5.000000000
1775400224.287781000,1775400224.287220955,9,-2.000000000,-2.000000000,5.000000000
1775400224.389399290,1775400224.388730049,8,-2.000000000,-2.000000000,5.000000000
1775400224.488982201,1775400224.488334656,7,-2.000000000,-2.000000000,5.000000000
1775400224.589079142,1775400224.588186979,6,-2.000000000,-2.000000000,5.000000000
1775400224.689220190,1775400224.688814640,5,-2.000000000,-2.000000000,5.000000000
1775400224.789195776,1775400224.788712025,5,-2.000000000,-2.000000000,5.000000000
1775400224.890194178,1775400224.889754534,4,-2.000000000,-2.000000000,5.000000000
1775400224.994791746,1775400224.992478609,54,2.793000191,0.792000000,5.000000000
1775400225.094012260,1775400225.092670202,54,2.593000381,0.842000191,5.000000000
1775400225.195150614,1775400225.193872452,55,2.593000381,0.842000191,5.000000000
1775400225.296095371,1775400225.295053482,55,2.593000381,0.842000191,5.000000000
1775400225.396460772,1775400225.394362450,56,2.593000381,0.842000191,5.000000000
1775400225.495523930,1775400225.493551970,57,2.593000381,0.842000191,5.000000000
1775400225.597698212,1775400225.596289396,57,2.593000381,0.842000191,5.000000000
1775400225.697998285,1775400225.695943117,58,2.593000381,0.842000191,5.000000000
1775400225.798352957,1775400225.796360016,59,2.593000381,0.842000191,5.000000000
1775400225.897894859,1775400225.896498680,59,2.593000381,0.842000191,5.000000000
1775400225.999814749,1775400225.996856689,60,2.593000381,0.842000191,5.000000000
1775400226.098699093,1775400226.095519781,57,2.393000572,0.842000191,5.000000000
1775400226.203218699,1775400226.199993849,58,2.393000572,0.842000191,5.000000000
1775400226.302215338,1775400226.298863411,58,2.393000572,0.842000191,5.000000000
1775400226.399966717,1775400226.397993803,59,2.393000572,0.842000191,5.000000000
1775400226.501211405,1775400226.498630524,60,2.393000572,0.842000191,5.000000000
1775400226.599327087,1775400226.597630739,57,2.393000572,0.842000191,5.000000000
1775400226.698832035,1775400226.697829962,58,2.393000572,0.842000191,5.000000000
1775400226.799788952,1775400226.798449993,58,2.393000572,0.842000191,5.000000000
1775400226.901910543,1775400226.899099112,59,2.393000572,0.842000191,5.000000000
1775400227.004303455,1775400227.002255678,59,2.393000572,0.842000191,5.000000000
1775400227.102034330,1775400227.100923300,51,2.143000095,0.842000191,5.000000000
1775400227.206498861,1775400227.205399036,52,2.143000095,0.842000191,5.000000000
1775400227.303418875,1775400227.301948071,52,2.143000095,0.842000191,5.000000000
1775400227.402911425,1775400227.401936531,52,2.143000095,0.842000191,5.000000000
1775400227.503095388,1775400227.501827955,52,2.143000095,0.842000191,5.000000000
1775400227.603459597,1775400227.602443218,47,2.143000095,0.842000191,5.000000000
1775400227.705901146,1775400227.704648733,47,2.143000095,0.842000191,5.000000000
1775400227.807168484,1775400227.805668116,47,2.143000095,0.842000191,5.000000000
1775400227.904157639,1775400227.903035879,47,2.143000095,0.842000191,5.000000000
1775400228.006020069,1775400228.004909754,47,2.143000095,0.842000191,5.000000000
1775400228.105535507,1775400228.103969097,40,1.943000286,0.842000191,5.000000000
1775400228.206156731,1775400228.204315901,40,1.943000286,0.842000191,5.000000000
1775400228.306605101,1775400228.305131912,40,1.943000286,0.842000191,5.000000000
1775400228.405877829,1775400228.405013084,39,1.943000286,0.842000191,5.000000000
1775400228.511132717,1775400228.509523153,39,1.943000286,0.842000191,5.000000000
1775400228.609455585,1775400228.608327627,34,1.943000286,0.842000191,5.000000000
1775400228.708895445,1775400228.708120584,33,1.943000286,0.842000191,5.000000000
1775400228.809443474,1775400228.808129072,33,1.943000286,0.842000191,5.000000000
1775400228.910583973,1775400228.908838511,32,1.943000286,0.842000191,5.000000000
1775400229.012546062,1775400229.011293888,32,1.943000286,0.842000191,5.000000000
1775400229.112659454,1775400229.111634970,24,1.743000000,0.842000191,5.000000000
1775400229.213026047,1775400229.211969852,24,1.743000000,0.842000191,5.000000000
1775400229.313108683,1775400229.312065363,23,1.743000000,0.842000191,5.000000000
1775400229.413840771,1775400229.412829399,22,1.743000000,0.842000191,5.000000000
1775400229.513650179,1775400229.512577534,22,1.743000000,0.842000191,5.000000000
1775400229.613040686,1775400229.612360239,19,1.743000000,0.842000191,5.000000000
1775400229.714630842,1775400229.713849306,18,1.743000000,0.842000191,5.000000000
1775400229.814541340,1775400229.813592434,18,1.743000000,0.842000191,5.000000000
1775400229.915670156,1775400229.914714575,17,1.743000000,0.842000191,5.000000000
1775400230.015755892,1775400230.014930964,16,1.743000000,0.842000191,5.000000000
1775400230.115563154,1775400230.114750385,14,1.592999905,0.891999905,5.000000000
1775400230.214880943,1775400230.214231730,13,1.592999905,0.891999905,5.000000000
1775400230.315286398,1775400230.314716101,13,1.592999905,0.891999905,5.000000000
1775400230.415747166,1775400230.415236235,12,1.592999905,0.891999905,5.000000000
1775400230.516670227,1775400230.515934706,12,1.592999905,0.891999905,5.000000000
1775400230.617014647,1775400230.616517305,8,1.592999905,0.891999905,5.000000000
1775400230.716058254,1775400230.715595007,8,1.592999905,0.891999905,5.000000000
1775400230.816547632,1775400230.815131426,7,1.592999905,0.891999905,5.000000000
