recv_time_sec,plan_stamp_sec,num_points,goal_x,goal_y,goal_z
1775567303.425325632,1775567303.424207687,25,1.443000286,1.042000000,5.000000000
1775567303.526023388,1775567303.525200129,24,1.443000286,1.042000000,5.000000000
1775567303.628157139,1775567303.625480413,21,1.443000286,1.042000000,5.000000000
1775567303.726329565,1775567303.724592924,20,1.443000286,1.042000000,5.000000000
1775567303.830349445,1775567303.829469442,20,1.443000286,1.042000000,5.000000000
1775567303.929712534,1775567303.928892374,19,1.443000286,1.042000000,5.000000000
1775567304.032189131,1775567304.029256582,18,1.443000286,1.042000000,5.000000000
1775567304.130968094,1775567304.130309582,15,1.243000000,1.141999905,5.000000000
1775567304.230939388,1775567304.230111122,15,1.243000000,1.141999905,5.000000000
1775567304.331170082,1775567304.330480576,14,1.243000000,1.141999905,5.000000000
1775567304.436179876,1775567304.435434341,14,1.243000000,1.141999905,5.000000000
1775567304.533572435,1775567304.532558441,13,1.243000000,1.141999905,5.000000000
1775567304.637605667,1775567304.637129545,10,1.243000000,1.141999905,5.000000000
1775567304.735536337,1775567304.735033751,10,1.243000000,1.141999905,5.000000000
1775567304.835686684,1775567304.835060120,9,1.243000000,1.141999905,5.000000000
1775567304.934350014,1775567304.933700323,9,1.243000000,1.141999905,5.000000000
1775567305.036243916,1775567305.035591364,8,1.243000000,1.141999905,5.000000000
1775567305.134952784,1775567305.134582043,6,1.193000286,1.292000000,5.000000000
1775567305.235556602,1775567305.234899282,6,1.193000286,1.292000000,5.000000000
1775567305.333829880,1775567305.333218098,5,1.193000286,1.292000000,5.000000000
1775567305.446685791,1775567305.445880651,5,1.193000286,1.292000000,5.000000000
1775567305.560018539,1775567305.559265852,5,1.193000286,1.292000000,5.000000000
1775567305.660389900,1775567305.659894466,5,1.193000286,1.292000000,5.000000000
1775567305.752833605,1775567305.752273083,5,1.193000286,1.292000000,5.000000000
1775567305.851125002,1775567305.850738049,5,1.193000286,1.292000000,5.000000000
1775567305.952712297,1775567305.952083588,5,1.193000286,1.292000000,5.000000000
1775567306.049778700,1775567306.049225092,5,1.193000286,1.292000000,5.000000000
1775567306.147794962,1775567306.147270203,5,1.092999905,1.442000095,5.000000000
1775567306.249567032,1775567306.248962164,6,1.092999905,1.442000095,5.000000000
1775567306.352019310,1775567306.351001263,6,1.092999905,1.442000095,5.000000000
1775567306.450511456,1775567306.449925423,7,1.092999905,1.442000095,5.000000000
1775567306.557864189,1775567306.554553032,8,1.092999905,1.442000095,5.000000000
1775567306.654903412,1775567306.654300690,5,1.092999905,1.442000095,5.000000000
1775567306.758191586,1775567306.754114151,6,1.092999905,1.442000095,5.000000000
1775567306.857791185,1775567306.857215405,6,1.092999905,1.442000095,5.000000000
1775567306.955575705,1775567306.954962730,7,1.092999905,1.442000095,5.000000000
1775567307.056828976,1775567307.056314707,8,1.092999905,1.442000095,5.000000000
1775567307.168476105,1775567307.167926550,4,1.043000191,1.641999905,5.000000000
1775567307.260433674,1775567307.259989262,4,1.043000191,1.641999905,5.000000000
1775567307.361537933,1775567307.361022711,4,1.043000191,1.641999905,5.000000000
1775567307.460728407,1775567307.460192442,5,1.043000191,1.641999905,5.000000000
1775567307.560944557,1775567307.560389519,5,1.043000191,1.641999905,5.000000000
1775567307.663783312,1775567307.663263798,5,1.043000191,1.641999905,5.000000000
1775567307.767497540,1775567307.767048597,5,1.043000191,1.641999905,5.000000000
1775567307.868499517,1775567307.868067503,6,1.043000191,1.641999905,5.000000000
1775567307.972749472,1775567307.969816208,6,1.043000191,1.641999905,5.000000000
1775567308.082893610,1775567308.082322359,7,1.043000191,1.641999905,5.000000000
1775567308.175961733,1775567308.172291279,21,1.000000000,4.000000000,5.000000000
1775567308.272942305,1775567308.272226334,21,1.000000000,4.000000000,5.000000000
1775567308.375119686,1775567308.374196768,21,1.000000000,4.000000000,5.000000000
1775567308.474615097,1775567308.473513365,21,1.000000000,4.000000000,5.000000000
1775567308.578121424,1775567308.575323105,21,1.000000000,4.000000000,5.000000000
1775567308.676443100,1775567308.675824881,24,1.000000000,4.000000000,5.000000000
1775567308.775271416,1775567308.774042606,24,1.000000000,4.000000000,5.000000000
1775567308.875880241,1775567308.874773741,24,1.000000000,4.000000000,5.000000000
1775567308.975781441,1775567308.974117517,24,1.000000000,4.000000000,5.000000000
1775567309.074163198,1775567309.072911024,24,1.000000000,4.000000000,5.000000000
1775567309.176036119,1775567309.174755573,27,1.000000000,4.000000000,5.000000000
1775567309.283241987,1775567309.280874252,27,1.000000000,4.000000000,5.000000000
1775567309.376947403,1775567309.375807047,27,1.000000000,4.000000000,5.000000000
1775567309.483177900,1775567309.480147123,27,1.000000000,4.000000000,5.000000000
1775567309.579642773,1775567309.578481913,28,1.000000000,4.000000000,5.000000000
1775567309.678742647,1775567309.677934408,28,1.000000000,4.000000000,5.000000000
1775567309.780508995,1775567309.779274940,28,1.000000000,4.000000000,5.000000000
1775567309.883265018,1775567309.882093430,28,1.000000000,4.000000000,5.000000000
1775567309.986224174,1775567309.983838081,28,1.000000000,4.000000000,5.000000000
1775567310.086925983,1775567310.085752010,28,1.000000000,4.000000000,5.000000000
1775567310.188679695,1775567310.187373877,28,1.000000000,4.000000000,5.000000000
1775567310.284820557,1775567310.283649921,29,1.000000000,4.000000000,5.000000000
1775567310.384320259,1775567310.383479118,29,1.000000000,4.000000000,5.000000000
1775567310.486889839,1775567310.485798359,29,1.000000000,4.000000000,5.000000000
1775567310.591081619,1775567310.589900732,29,1.000000000,4.000000000,5.000000000
1775567310.698739767,1775567310.693276882,26,1.000000000,4.000000000,5.000000000
1775567310.795034647,1775567310.793642521,26,1.000000000,4.000000000,5.000000000
1775567310.893203020,1775567310.892272234,25,1.000000000,4.000000000,5.000000000
1775567310.995394468,1775567310.994403362,25,1.000000000,4.000000000,5.000000000
1775567311.092692137,1775567311.091702223,25,1.000000000,4.000000000,5.000000000
1775567311.200327635,1775567311.199153900,23,1.000000000,4.000000000,5.000000000
1775567311.298619032,1775567311.297622204,23,1.000000000,4.000000000,5.000000000
1775567311.396895409,1775567311.396136522,23,1.000000000,4.000000000,5.000000000
1775567311.496093035,1775567311.495278597,23,1.000000000,4.000000000,5.000000000
1775567311.598920822,1775567311.597911119,22,1.000000000,4.000000000,5.000000000
1775567311.699294090,1775567311.698116302,17,1.000000000,4.000000000,5.000000000
1775567311.801486254,1775567311.800751925,17,1.000000000,4.000000000,5.000000000
1775567311.903479815,1775567311.902387142,16,1.000000000,4.000000000,5.000000000
1775567312.003748178,1775567312.003212690,16,1.000000000,4.000000000,5.000000000
1775567312.107753038,1775567312.107210875,15,1.000000000,4.000000000,5.000000000
1775567312.207370758,1775567312.206858873,12,1.000000000,4.000000000,5.000000000
1775567312.313726425,1775567312.312875748,12,1.000000000,4.000000000,5.000000000
1775567312.412869215,1775567312.412358999,11,1.000000000,4.000000000,5.000000000
1775567312.512407780,1775567312.511714935,11,1.000000000,4.000000000,5.000000000
1775567312.622874498,1775567312.622409105,10,1.000000000,4.000000000,5.000000000
1775567312.725559711,1775567312.725077868,6,1.000000000,4.000000000,5.000000000
1775567312.828309774,1775567312.827733278,6,1.000000000,4.000000000,5.000000000
1775567312.932073116,1775567312.931565285,5,1.000000000,4.000000000,5.000000000
1775567313.031200886,1775567313.028988361,5,1.000000000,4.000000000,5.000000000
1775567313.135951996,1775567313.135404348,4,1.000000000,4.000000000,5.000000000
1775567313.236441851,1775567313.235895157,4,1.000000000,4.000000000,5.000000000
1775567313.346920252,1775567313.344805479,4,1.000000000,4.000000000,5.000000000
1775567313.445729017,1775567313.445278168,5,1.000000000,4.000000000,5.000000000
1775567313.549166441,1775567313.548488379,5,1.000000000,4.000000000,5.000000000
1775567313.646312475,1775567313.645745993,6,1.000000000,4.000000000,5.000000000
1775567313.745911360,1775567313.745455742,5,1.000000000,4.000000000,5.000000000
1775567313.848691463,1775567313.848174334,5,1.000000000,4.000000000,5.000000000
1775567313.952024698,1775567313.951428652,6,1.000000000,4.000000000,5.000000000
1775567314.052092075,1775567314.051364899,6,1.000000000,4.000000000,5.000000000
1775567314.155756712,1775567314.155328751,7,1.000000000,4.000000000,5.000000000
1775567314.256059647,1775567314.255276680,7,1.000000000,4.000000000,5.000000000
1775567314.364965677,1775567314.364502430,7,1.000000000,4.000000000,5.000000000
1775567314.461203098,1775567314.460438013,8,1.000000000,4.000000000,5.000000000
1775567314.560518265,1775567314.560114861,8,1.000000000,4.000000000,5.000000000
1775567314.662080050,1775567314.661223412,9,1.000000000,4.000000000,5.000000000
1775567314.765535355,1775567314.764457464,6,1.000000000,4.000000000,5.000000000
1775567314.865972281,1775567314.865591049,7,1.000000000,4.000000000,5.000000000
1775567314.967746735,1775567314.967205048,7,1.000000000,4.000000000,5.000000000
1775567315.066474915,1775567315.065961838,7,1.000000000,4.000000000,5.000000000
1775567315.169154882,1775567315.168629885,8,1.000000000,4.000000000,5.000000000
1775567315.270832300,1775567315.270241737,5,1.000000000,4.000000000,5.000000000
1775567315.375874996,1775567315.375074863,6,1.000000000,4.000000000,5.000000000
1775567315.471656561,1775567315.470815659,6,1.000000000,4.000000000,5.000000000
1775567315.574400902,1775567315.573906660,6,1.000000000,4.000000000,5.000000000
1775567315.685458660,1775567315.684155703,7,1.000000000,4.000000000,5.000000000
1775567315.784103870,1775567315.782743454,70,-2.000000000,-2.000000000,5.000000000
1775567315.894767761,1775567315.892814875,70,-2.000000000,-2.000000000,5.000000000
1775567315.994658232,1775567315.991788387,70,-2.000000000,-2.000000000,5.000000000
1775567316.092005491,1775567316.090162754,70,-2.000000000,-2.000000000,5.000000000
1775567316.191554070,1775567316.189484835,70,-2.000000000,-2.000000000,5.000000000
1775567316.290812969,1775567316.289568901,67,-2.000000000,-2.000000000,5.000000000
1775567316.393937111,1775567316.391534328,67,-2.000000000,-2.000000000,5.000000000
1775567316.501456261,1775567316.494061232,67,-2.000000000,-2.000000000,5.000000000
1775567316.592401743,1775567316.591164112,67,-2.000000000,-2.000000000,5.000000000
1775567316.696048021,1775567316.694225788,67,-2.000000000,-2.000000000,5.000000000
1775567316.800290108,1775567316.798654556,65,-2.000000000,-2.000000000,5.000000000
1775567316.899676323,1775567316.898513317,65,-2.000000000,-2.000000000,5.000000000
1775567316.996323109,1775567316.995167494,65,-2.000000000,-2.000000000,5.000000000
1775567317.097415447,1775567317.095262289,65,-2.000000000,-2.000000000,5.000000000
1775567317.205013275,1775567317.203246832,65,-2.000000000,-2.000000000,5.000000000
1775567317.311644554,1775567317.309601068,60,-2.000000000,-2.000000000,5.000000000
1775567317.410558224,1775567317.408451796,60,-2.000000000,-2.000000000,5.000000000
1775567317.509806156,1775567317.507566690,59,-2.000000000,-2.000000000,5.000000000
1775567317.616258383,1775567317.613987207,59,-2.000000000,-2.000000000,5.000000000
1775567317.726150036,1775567317.722199917,59,-2.000000000,-2.000000000,5.000000000
1775567317.822474957,1775567317.820043564,55,-2.000000000,-2.000000000,5.000000000
1775567317.926219702,1775567317.924077749,55,-2.000000000,-2.000000000,5.000000000
1775567318.024250984,1775567318.023220062,54,-2.000000000,-2.000000000,5.000000000
1775567318.125464201,1775567318.123900890,54,-2.000000000,-2.000000000,5.000000000
1775567318.229896784,1775567318.228317022,54,-2.000000000,-2.000000000,5.000000000
1775567318.328832388,1775567318.327483654,50,-2.000000000,-2.000000000,5.000000000
1775567318.429995537,1775567318.428011417,49,-2.000000000,-2.000000000,5.000000000
1775567318.527812481,1775567318.526020527,49,-2.000000000,-2.000000000,5.000000000
1775567318.628370285,1775567318.626045465,48,-2.000000000,-2.000000000,5.000000000
1775567318.727311611,1775567318.725641966,48,-2.000000000,-2.000000000,5.000000000
1775567318.834266186,1775567318.832113266,44,-2.000000000,-2.000000000,5.000000000
1775567318.933308125,1775567318.931607962,44,-2.000000000,-2.000000000,5.000000000
1775567319.032964945,1775567319.031433344,43,-2.000000000,-2.000000000,5.000000000
1775567319.139847517,1775567319.138572454,42,-2.000000000,-2.000000000,5.000000000
1775567319.235742807,1775567319.233753204,41,-2.000000000,-2.000000000,5.000000000
1775567319.333682060,1775567319.332295895,38,-2.000000000,-2.000000000,5.000000000
1775567319.435702562,1775567319.434046984,37,-2.000000000,-2.000000000,5.000000000
1775567319.539048195,1775567319.537481546,37,-2.000000000,-2.000000000,5.000000000
1775567319.633133411,1775567319.631642818,36,-2.000000000,-2.000000000,5.000000000
1775567319.735988855,1775567319.733578205,35,-2.000000000,-2.000000000,5.000000000
1775567319.835220337,1775567319.834474087,33,-2.000000000,-2.000000000,5.000000000
1775567319.935711861,1775567319.934278965,32,-2.000000000,-2.000000000,5.000000000
1775567320.034024239,1775567320.033322334,32,-2.000000000,-2.000000000,5.000000000
1775567320.138173580,1775567320.137130737,31,-2.000000000,-2.000000000,5.000000000
1775567320.236725092,1775567320.235786438,30,-2.000000000,-2.000000000,5.000000000
1775567320.338356256,1775567320.337625265,28,-2.000000000,-2.000000000,5.000000000
1775567320.443132639,1775567320.439384937,27,-2.000000000,-2.000000000,5.000000000
1775567320.541937590,1775567320.541233301,26,-2.000000000,-2.000000000,5.000000000
1775567320.641621590,1775567320.640889168,25,-2.000000000,-2.000000000,5.000000000
1775567320.745178223,1775567320.743999004,25,-2.000000000,-2.000000000,5.000000000
1775567320.846225262,1775567320.845349550,22,-2.000000000,-2.000000000,5.000000000
1775567320.947464705,1775567320.946332693,21,-2.000000000,-2.000000000,5.000000000
1775567321.051092863,1775567321.048992634,20,-2.000000000,-2.000000000,5.000000000
1775567321.150054455,1775567321.149124384,19,-2.000000000,-2.000000000,5.000000000
1775567321.254118681,1775567321.251684189,19,-2.000000000,-2.000000000,5.000000000
1775567321.351157904,1775567321.350207567,17,-2.000000000,-2.000000000,5.000000000
1775567321.451057434,1775567321.450244904,16,-2.000000000,-2.000000000,5.000000000
1775567321.566757441,1775567321.565710783,15,-2.000000000,-2.000000000,5.000000000
1775567321.662807226,1775567321.662170649,14,-2.000000000,-2.000000000,5.000000000
1775567321.761868477,1775567321.761106014,14,-2.000000000,-2.000000000,5.000000000
1775567321.863991737,1775567321.863218307,15,-2.000000000,-2.000000000,5.000000000
1775567321.967374086,1775567321.965178490,14,-2.000000000,-2.000000000,5.000000000
1775567322.063539028,1775567322.063057184,13,-2.000000000,-2.000000000,5.000000000
1775567322.165090084,1775567322.164499998,13,-2.000000000,-2.000000000,5.000000000
1775567322.269448757,1775567322.268833637,12,-2.000000000,-2.000000000,5.000000000
1775567322.373359919,1775567322.372881174,10,-2.000000000,-2.000000000,5.000000000
1775567322.477935553,1775567322.477419853,9,-2.000000000,-2.000000000,5.000000000
1775567322.587359428,1775567322.586829662,8,-2.000000000,-2.000000000,5.000000000
1775567322.674324751,1775567322.673664808,8,-2.000000000,-2.000000000,5.000000000
1775567322.774710417,1775567322.774149418,7,-2.000000000,-2.000000000,5.000000000
1775567322.879028559,1775567322.878366470,5,-2.000000000,-2.000000000,5.000000000
1775567322.977791071,1775567322.977209330,5,-2.000000000,-2.000000000,5.000000000
1775567323.086223841,1775567323.085677147,4,-2.000000000,-2.000000000,5.000000000
1775567323.192419767,1775567323.190124035,64,0.793000191,3.892000381,5.000000000
1775567323.297966957,1775567323.296253204,65,0.793000191,3.892000381,5.000000000
1775567323.401635170,1775567323.400309324,64,0.592999905,3.842000191,5.000000000
1775567323.502452374,1775567323.501262188,65,0.592999905,3.842000191,5.000000000
1775567323.604642153,1775567323.601196766,65,0.592999905,3.842000191,5.000000000
1775567323.704752684,1775567323.699082851,66,0.592999905,3.842000191,5.000000000
1775567323.799894094,1775567323.797721624,67,0.592999905,3.842000191,5.000000000
1775567323.915790558,1775567323.913955927,66,0.592999905,3.842000191,5.000000000
1775567324.011303902,1775567324.010054588,67,0.592999905,3.842000191,5.000000000
1775567324.112475395,1775567324.110854149,67,0.592999905,3.842000191,5.000000000
1775567324.212442160,1775567324.209552288,68,0.592999905,3.842000191,5.000000000
1775567324.315530777,1775567324.313246965,69,0.592999905,3.842000191,5.000000000
1775567324.415360689,1775567324.413109541,66,0.393000095,3.792000000,5.000000000
1775567324.514836550,1775567324.512636662,66,0.393000095,3.792000000,5.000000000
1775567324.614120483,1775567324.611782789,67,0.393000095,3.792000000,5.000000000
1775567324.712543249,1775567324.711339235,67,0.393000095,3.792000000,5.000000000
1775567324.821944475,1775567324.820087910,68,0.393000095,3.792000000,5.000000000
1775567324.930059433,1775567324.925416708,64,0.393000095,3.792000000,5.000000000
1775567325.028698206,1775567325.026257515,65,0.393000095,3.792000000,5.000000000
1775567325.129901409,1775567325.127747774,65,0.393000095,3.792000000,5.000000000
1775567325.228781223,1775567325.226575613,65,0.393000095,3.792000000,5.000000000
1775567325.337259293,1775567325.330524921,66,0.393000095,3.792000000,5.000000000
1775567325.434300900,1775567325.432792425,60,0.193000286,3.741999809,5.000000000
1775567325.535414696,1775567325.533168554,60,0.193000286,3.741999809,5.000000000
1775567325.636463404,1775567325.635360241,60,0.193000286,3.741999809,5.000000000
1775567325.736724138,1775567325.734560490,61,0.193000286,3.741999809,5.000000000
1775567325.840021849,1775567325.837926865,61,0.193000286,3.741999809,5.000000000
1775567325.946137905,1775567325.944253922,56,0.193000286,3.741999809,5.000000000
1775567326.039742470,1775567326.038641214,56,0.193000286,3.741999809,5.000000000
1775567326.140719652,1775567326.138145924,56,0.193000286,3.741999809,5.000000000
1775567326.243119717,1775567326.240875721,56,0.193000286,3.741999809,5.000000000
1775567326.342885256,1775567326.341006279,56,0.193000286,3.741999809,5.000000000
1775567326.455130816,1775567326.453709841,51,-0.056999714,3.692000572,5.000000000
1775567326.556060314,1775567326.554462433,51,-0.056999714,3.692000572,5.000000000
1775567326.654441595,1775567326.650952101,51,-0.056999714,3.692000572,5.000000000
1775567326.757508993,1775567326.754274607,50,-0.056999714,3.692000572,5.000000000
1775567326.864490509,1775567326.858893633,50,-0.056999714,3.692000572,5.000000000
1775567326.955899477,1775567326.954253435,45,-0.056999714,3.692000572,5.000000000
1775567327.055142879,1775567327.054074287,45,-0.056999714,3.692000572,5.000000000
1775567327.156760216,1775567327.155745745,44,-0.056999714,3.692000572,5.000000000
1775567327.264951706,1775567327.263442755,44,-0.056999714,3.692000572,5.000000000
1775567327.368529797,1775567327.366517544,43,-0.056999714,3.692000572,5.000000000
1775567327.467259169,1775567327.465661526,40,-0.257000000,3.692000572,5.000000000
1775567327.568657637,1775567327.566732168,39,-0.257000000,3.692000572,5.000000000
1775567327.676524162,1775567327.674383640,39,-0.257000000,3.692000572,5.000000000
1775567327.773064375,1775567327.772291660,38,-0.257000000,3.692000572,5.000000000
1775567327.870774746,1775567327.869252443,38,-0.257000000,3.692000572,5.000000000
1775567327.969307899,1775567327.968280792,35,-0.257000000,3.692000572,5.000000000
1775567328.069606304,1775567328.067939997,34,-0.257000000,3.692000572,5.000000000
1775567328.169003963,1775567328.167458296,33,-0.257000000,3.692000572,5.000000000
1775567328.270490646,1775567328.269627810,33,-0.257000000,3.692000572,5.000000000
1775567328.370239019,1775567328.367752075,32,-0.257000000,3.692000572,5.000000000
1775567328.476628304,1775567328.467499018,29,-0.507000000,3.692000572,5.000000000
1775567328.577806473,1775567328.576776743,28,-0.507000000,3.692000572,5.000000000
1775567328.686248779,1775567328.684976578,28,-0.507000000,3.692000572,5.000000000
1775567328.784996986,1775567328.783898354,27,-0.507000000,3.692000572,5.000000000
1775567328.888280153,1775567328.887583733,27,-0.507000000,3.692000572,5.000000000
1775567328.993098259,1775567328.991588354,25,-0.507000000,3.692000572,5.000000000
1775567329.093101025,1775567329.092468739,24,-0.507000000,3.692000572,5.000000000
1775567329.193221569,1775567329.191805840,23,-0.507000000,3.692000572,5.000000000
1775567329.295610189,1775567329.294193268,23,-0.507000000,3.692000572,5.000000000
1775567329.405191183,1775567329.404427767,22,-0.507000000,3.692000572,5.000000000
1775567329.502329350,1775567329.501576900,21,-0.706999809,3.692000572,5.000000000
1775567329.602075100,1775567329.601459980,20,-0.706999809,3.692000572,5.000000000
1775567329.704027653,1775567329.703140497,19,-0.706999809,3.692000572,5.000000000
1775567329.803647518,1775567329.802981853,19,-0.706999809,3.692000572,5.000000000
1775567329.909956694,1775567329.909024239,18,-0.706999809,3.692000572,5.000000000
1775567330.009006023,1775567330.008124828,16,-0.706999809,3.692000572,5.000000000
1775567330.115500212,1775567330.114609480,16,-0.706999809,3.692000572,5.000000000
1775567330.211154461,1775567330.210350513,15,-0.706999809,3.692000572,5.000000000
1775567330.310400724,1775567330.309885740,15,-0.706999809,3.692000572,5.000000000
1775567330.410377979,1775567330.409542799,14,-0.706999809,3.692000572,5.000000000
1775567330.512247801,1775567330.511370182,12,-0.907000095,3.692000572,5.000000000
1775567330.614554644,1775567330.613922119,12,-0.907000095,3.692000572,5.000000000
1775567330.713056803,1775567330.711971760,11,-0.907000095,3.692000572,5.000000000
1775567330.811790466,1775567330.811077356,11,-0.907000095,3.692000572,5.000000000
1775567330.913203478,1775567330.912662268,10,-0.907000095,3.692000572,5.000000000
1775567331.017877817,1775567331.017330647,9,-0.907000095,3.692000572,5.000000000
1775567331.123885393,1775567331.122856140,8,-0.907000095,3.692000572,5.000000000
1775567331.222462177,1775567331.221941471,8,-0.907000095,3.692000572,5.000000000
1775567331.324192047,1775567331.323582411,7,-0.907000095,3.692000572,5.000000000
1775567331.422509670,1775567331.421854496,7,-0.907000095,3.692000572,5.000000000
1775567331.526181936,1775567331.525568485,7,-1.157000095,3.741999809,5.000000000
1775567331.627843380,1775567331.627269506,7,-1.157000095,3.741999809,5.000000000
1775567331.732829809,1775567331.731723785,6,-1.157000095,3.741999809,5.000000000
1775567331.828010559,1775567331.827559948,6,-1.157000095,3.741999809,5.000000000
1775567331.933833838,1775567331.933417559,6,-1.157000095,3.741999809,5.000000000
1775567332.034509182,1775567332.034050465,6,-1.157000095,3.741999809,5.000000000
1775567332.137277842,1775567332.136807442,6,-1.157000095,3.741999809,5.000000000
1775567332.235162020,1775567332.234772444,7,-1.157000095,3.741999809,5.000000000
1775567332.334818840,1775567332.334256887,7,-1.157000095,3.741999809,5.000000000
1775567332.434844255,1775567332.434218884,7,-1.157000095,3.741999809,5.000000000
1775567332.534958363,1775567332.534454823,7,-1.356999905,3.741999809,5.000000000
1775567332.634978056,1775567332.634426594,7,-1.356999905,3.741999809,5.000000000
1775567332.737173319,1775567332.736616135,8,-1.356999905,3.741999809,5.000000000
1775567332.836946249,1775567332.836308718,8,-1.356999905,3.741999809,5.000000000
1775567332.940034151,1775567332.936455011,9,-1.356999905,3.741999809,5.000000000
1775567333.042070389,1775567333.041563988,7,-1.356999905,3.741999809,5.000000000
1775567333.145340919,1775567333.144776583,7,-1.356999905,3.741999809,5.000000000
1775567333.253539085,1775567333.252801657,8,-1.356999905,3.741999809,5.000000000
1775567333.355636835,1775567333.355045080,8,-1.356999905,3.741999809,5.000000000
1775567333.456593752,1775567333.455756903,8,-1.356999905,3.741999809,5.000000000
1775567333.555314541,1775567333.554710627,8,-1.507000000,3.692000572,5.000000000
1775567333.656180620,1775567333.655256510,9,-1.507000000,3.692000572,5.000000000
1775567333.759234905,1775567333.758812904,9,-1.507000000,3.692000572,5.000000000
1775567333.863328457,1775567333.862734079,9,-1.507000000,3.692000572,5.000000000
1775567333.968568802,1775567333.967359304,10,-1.507000000,3.692000572,5.000000000
1775567334.067577124,1775567334.066877127,5,-1.507000000,3.692000572,5.000000000
1775567334.172812223,1775567334.171750069,5,-1.507000000,3.692000572,5.000000000
1775567334.277376652,1775567334.276615381,5,-1.507000000,3.692000572,5.000000000
1775567334.380838156,1775567334.380429506,5,-1.507000000,3.692000572,5.000000000
1775567334.482535839,1775567334.481644630,5,-1.507000000,3.692000572,5.000000000
1775567334.587396860,1775567334.584094048,64,-4.500000000,-2.000000000,5.000000000
1775567334.687782764,1775567334.685051918,64,-4.500000000,-2.000000000,5.000000000
1775567334.786461115,1775567334.784341097,64,-4.500000000,-2.000000000,5.000000000
1775567334.886171103,1775567334.883165359,63,-4.500000000,-2.000000000,5.000000000
1775567334.986751318,1775567334.985519171,63,-4.500000000,-2.000000000,5.000000000
1775567335.088249683,1775567335.086488008,61,-4.500000000,-2.000000000,5.000000000
1775567335.187938929,1775567335.186776876,61,-4.500000000,-2.000000000,5.000000000
1775567335.292877674,1775567335.291119337,61,-4.500000000,-2.000000000,5.000000000
1775567335.396685362,1775567335.393489122,61,-4.500000000,-2.000000000,5.000000000
1775567335.501620770,1775567335.499639273,60,-4.500000000,-2.000000000,5.000000000
1775567335.612679482,1775567335.610680580,56,-4.500000000,-2.000000000,5.000000000
1775567335.710804939,1775567335.708912849,56,-4.500000000,-2.000000000,5.000000000
1775567335.813685179,1775567335.811811209,56,-4.500000000,-2.000000000,5.000000000
1775567335.912684202,1775567335.911092281,55,-4.500000000,-2.000000000,5.000000000
1775567336.028131962,1775567336.022121191,55,-4.500000000,-2.000000000,5.000000000
1775567336.114905119,1775567336.113383770,52,-4.500000000,-2.000000000,5.000000000
1775567336.233063221,1775567336.231223583,52,-4.500000000,-2.000000000,5.000000000
1775567336.320984602,1775567336.319115162,51,-4.500000000,-2.000000000,5.000000000
1775567336.419770956,1775567336.417968750,51,-4.500000000,-2.000000000,5.000000000
1775567336.521066427,1775567336.519673586,51,-4.500000000,-2.000000000,5.000000000
1775567336.624011517,1775567336.622664690,48,-4.500000000,-2.000000000,5.000000000
1775567336.727245092,1775567336.725474358,48,-4.500000000,-2.000000000,5.000000000
1775567336.834491491,1775567336.830885887,47,-4.500000000,-2.000000000,5.000000000
1775567336.929163456,1775567336.927871943,47,-4.500000000,-2.000000000,5.000000000
1775567337.041054487,1775567337.036943674,47,-4.500000000,-2.000000000,5.000000000
1775567337.137495995,1775567337.135808468,43,-4.500000000,-2.000000000,5.000000000
1775567337.235313892,1775567337.234492302,43,-4.500000000,-2.000000000,5.000000000
1775567337.340642929,1775567337.338672638,42,-4.500000000,-2.000000000,5.000000000
1775567337.438000917,1775567337.435663223,42,-4.500000000,-2.000000000,5.000000000
1775567337.537173510,1775567337.535871744,41,-4.500000000,-2.000000000,5.000000000
1775567337.636736155,1775567337.635728121,40,-4.500000000,-2.000000000,5.000000000
1775567337.738134384,1775567337.736976624,39,-4.500000000,-2.000000000,5.000000000
1775567337.836464405,1775567337.835324764,39,-4.500000000,-2.000000000,5.000000000
1775567337.943429232,1775567337.939204216,38,-4.500000000,-2.000000000,5.000000000
1775567338.040321112,1775567338.038722515,38,-4.500000000,-2.000000000,5.000000000
1775567338.144274473,1775567338.143254519,35,-4.500000000,-2.000000000,5.000000000
1775567338.243125677,1775567338.242358685,34,-4.500000000,-2.000000000,5.000000000
1775567338.343870640,1775567338.342331648,34,-4.500000000,-2.000000000,5.000000000
1775567338.448059559,1775567338.447340965,33,-4.500000000,-2.000000000,5.000000000
1775567338.544478416,1775567338.543745041,32,-4.500000000,-2.000000000,5.000000000
1775567338.655086279,1775567338.650058746,29,-4.500000000,-2.000000000,5.000000000
1775567338.750870466,1775567338.749774218,29,-4.500000000,-2.000000000,5.000000000
1775567338.850116730,1775567338.849474430,28,-4.500000000,-2.000000000,5.000000000
1775567338.949945688,1775567338.949046850,27,-4.500000000,-2.000000000,5.000000000
1775567339.063355923,1775567339.061445713,27,-4.500000000,-2.000000000,5.000000000
1775567339.174111366,1775567339.168405771,25,-4.500000000,-2.000000000,5.000000000
1775567339.267916203,1775567339.266977787,24,-4.500000000,-2.000000000,5.000000000
1775567339.371467590,1775567339.366389990,24,-4.500000000,-2.000000000,5.000000000
1775567339.478446245,1775567339.474649668,23,-4.500000000,-2.000000000,5.000000000
1775567339.577032328,1775567339.575836420,22,-4.500000000,-2.000000000,5.000000000
1775567339.679014683,1775567339.678261518,20,-4.500000000,-2.000000000,5.000000000
