log_path,all_samples,all_mae_x,all_rmse_x,all_mae_y,all_rmse_y,all_mae_z,all_rmse_z,all_mae_yaw,all_rmse_yaw,w7_25_samples,w7_25_mae_x,w7_25_rmse_x,w7_25_mae_y,w7_25_rmse_y,w7_25_mae_z,w7_25_rmse_z,w7_25_mae_yaw,w7_25_rmse_yaw,w10_18_samples,w10_18_mae_x,w10_18_rmse_x,w10_18_mae_y,w10_18_rmse_y,w10_18_mae_z,w10_18_rmse_z,w10_18_mae_yaw,w10_18_rmse_yaw,tmp_samples,tmp_mean_abs_err_z,tmp_mean_bias,tmp_sonar_inf_ratio,score,aligned_csv_path,aligned_samples,aligned_all_samples,aligned_all_mae_x,aligned_all_rmse_x,aligned_all_mae_y,aligned_all_rmse_y,aligned_all_mae_z,aligned_all_rmse_z,aligned_all_mae_yaw,aligned_all_rmse_yaw,aligned_w7_25_samples,aligned_w7_25_mae_x,aligned_w7_25_rmse_x,aligned_w7_25_mae_y,aligned_w7_25_rmse_y,aligned_w7_25_mae_z,aligned_w7_25_rmse_z,aligned_w7_25_mae_yaw,aligned_w7_25_rmse_yaw,aligned_w10_18_samples,aligned_w10_18_mae_x,aligned_w10_18_rmse_x,aligned_w10_18_mae_y,aligned_w10_18_rmse_y,aligned_w10_18_mae_z,aligned_w10_18_rmse_z,aligned_w10_18_mae_yaw,aligned_w10_18_rmse_yaw,aligned_score,case_name
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p40__imu_3p0/run.log,1331.0,0.27892336589030803,0.34839635731179686,0.2629834710743802,0.3811476786859569,0.015382419233658903,0.019873567311530924,0.0036348610067618334,0.004910009096868337,541.0,0.18457670979667282,0.22246961203940008,0.12580221811460257,0.16767328609161794,0.01433086876155268,0.017351056155829124,0.002600739371534196,0.003189342233392421,241.0,0.22442738589211617,0.25502592008855185,0.10256846473029047,0.1330231783378511,0.01791286307053942,0.0205029094180755,0.00237344398340249,0.0030103555710082517,44.0,0.015681818181818182,-1.0167727272727272,0.8181818181818182,0.3592395824544987,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p40__imu_3p0/aligned_pose_error.csv,1201.0,1201.0,0.28274131536386343,0.3554641893434139,0.22242865297668613,0.32273463330260116,0.015079266564529558,0.019109104784456668,0.005690504518734389,0.00710176235593544,541.0,0.18584561703696859,0.22421727426342086,0.12697192012569317,0.16900966563456554,0.014457280184842883,0.01740529319954266,0.004597186277264326,0.0052284967554967485,241.0,0.22535563497095437,0.2563695502606013,0.10175222046058091,0.13167136553376754,0.017900586875518675,0.020486810330723044,0.0037341481867219917,0.004265038927361931,0.35946572249189684,refine_gps_0p40__imu_3p0
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p35__imu_2p5/run.log,1327.0,0.3517452901281085,0.4533776711920136,0.47933760361718164,0.6519811839347618,0.023241899020346644,0.029434944808602172,0.01965184626978146,0.020610757282298282,541.0,0.43518853974121996,0.5407509446163844,0.2727597042513863,0.36007843928778366,0.022186691312384474,0.02748627619245487,0.023205175600739373,0.023405530414287175,241.0,0.4053775933609958,0.48824213433780844,0.10385477178423236,0.1462683687085055,0.02316597510373444,0.028274513838085404,0.023477178423236517,0.023714239292632094,44.0,0.025113636363636362,0.0033409090909090906,0.7727272727272727,0.5545850315613471,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p35__imu_2p5/aligned_pose_error.csv,1201.0,1201.0,0.3680672258651124,0.47402875112818693,0.497795041736886,0.679327630178279,0.02314225509242298,0.029157078725552055,0.016121855601998334,0.017236405665687498,541.0,0.44085813470609986,0.5468865490809632,0.27545336894639555,0.3651001172347654,0.02175591123290203,0.026628295327586822,0.019468616894639558,0.019668470133957176,241.0,0.4147592161618257,0.49814821013782495,0.10268203847302905,0.1441201252945439,0.02304547084232365,0.02824039073571262,0.019732866605809127,0.01997933107423734,0.5622426367100805,refine_gps_0p35__imu_2p5
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p45__imu_3p5/run.log,1331.0,0.4453899323816679,0.5552349297347887,0.48552817430503376,0.6397572687238878,0.020341848234410216,0.02591842662021207,0.010777610818933133,0.01254596357812669,541.0,0.4931626617375231,0.6202272331189618,0.27198706099815156,0.3083974708067496,0.02611460258780037,0.03175431331406899,0.009314232902033271,0.01034050592797956,241.0,0.42119502074688797,0.45820419807868357,0.1945311203319502,0.24209785066085532,0.0275850622406639,0.032409721404137,0.012767634854771785,0.013176585545542675,44.0,0.023818181818181818,-1.0140454545454547,0.75,0.6694258059073024,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p45__imu_3p5/aligned_pose_error.csv,1201.0,1201.0,0.4502787484487927,0.5647007277038404,0.49830360931307244,0.6650887621800546,0.02142119469109076,0.026730890496549402,0.014025344005828475,0.015588113111301203,541.0,0.4992732195101664,0.626247220750055,0.27607312231053605,0.31287019920379566,0.02745877736598891,0.03270597326757917,0.012999482482439926,0.013707267534463207,241.0,0.42850323675518676,0.4653180820796647,0.19328305180497926,0.24086215549529072,0.028241142331950207,0.033125499085905265,0.01652479521161826,0.01678334067633877,0.6774862082581051,refine_gps_0p45__imu_3p5
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p35__imu_3p0/run.log,1333.0,0.37246886721680417,0.47402346493747316,0.4108297074268567,0.5736648022376234,0.018625656414103527,0.023499309657702652,0.013702925731432856,0.014502399108250116,541.0,0.40812199630314233,0.4850473079429456,0.2396395563770795,0.3019179510532738,0.022630314232902033,0.027720849037310404,0.014582255083179297,0.015002833989831139,241.0,0.4707427385892116,0.5723831341698999,0.16906639004149376,0.18991501702852795,0.02378423236514523,0.027607804537291527,0.013539419087136928,0.01382447766002803,44.0,0.021727272727272727,-0.64575,0.75,0.6862236752287526,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p35__imu_3p0/aligned_pose_error.csv,1201.0,1201.0,0.3761470710457952,0.48528335686737895,0.375980389265612,0.5326869141385938,0.02062225170441299,0.025119087568680504,0.017068335184013322,0.017705072157557518,541.0,0.41334525058595195,0.49141574897969414,0.24589627643068393,0.31025994941666135,0.023939167687615528,0.028613615318649276,0.018316627750462108,0.018599702183662074,241.0,0.48022460128630706,0.582010833801358,0.17076928937759336,0.19197923087474517,0.024156953157676346,0.027833240622742287,0.017270326207468878,0.017428889016267157,0.6990900115091923,refine_gps_0p35__imu_3p0
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p35__imu_3p5/run.log,1333.0,0.3462535633908477,0.43390360921006565,0.4744231057764441,0.6367813016307299,0.025563390847711927,0.031152987451555737,0.00814178544636159,0.010040988764252301,541.0,0.43975970425138633,0.5181445248322888,0.30053234750462104,0.39003307599444154,0.030256931608133086,0.03627245942012305,0.009927911275415896,0.011205771552255153,241.0,0.45068049792531123,0.5348493331103916,0.17696265560165977,0.1949350780318999,0.03241908713692946,0.03885012162410137,0.008892116182572614,0.009445409871194303,44.0,0.026090909090909088,0.061386363636363635,0.7954545454545454,0.6903191722720335,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p35__imu_3p5/aligned_pose_error.csv,1201.0,1201.0,0.3337478055087427,0.42189640907570153,0.41583040219983347,0.5564480088628744,0.024425865954204828,0.030335892169221904,0.005917611493755204,0.007533575236205644,541.0,0.4462415158909427,0.5252576225243283,0.3064592172439926,0.39751936854861447,0.029463692144177447,0.035610614483081546,0.006433133367837338,0.007998991873651915,241.0,0.46067507770539423,0.5451198564730063,0.18076015193360995,0.19959465798752332,0.031893797282157674,0.03806636225083268,0.005233629921161826,0.005987210805495841,0.7027927190653394,refine_gps_0p35__imu_3p5
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/best_so_far/run.log,1333.0,0.3882018004501125,0.5400573564326842,0.3797186796699175,0.5221124175827927,0.018264816204051015,0.02323423567554691,0.013203300825206302,0.014220585651233426,541.0,0.48659149722735673,0.5783217545242505,0.22437338262476894,0.3002881364287509,0.020493530499075784,0.025372893682555162,0.01265619223659889,0.013050237071238468,241.0,0.5827095435684647,0.6588322468281139,0.10157261410788382,0.131157549933522,0.01953526970954357,0.02354813204527223,0.013323651452282157,0.013472424580096563,44.0,0.02165909090909091,0.35659090909090907,0.7727272727272727,0.7243109578849679,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/best_so_far/aligned_pose_error.csv,1201.0,1201.0,0.382136272877602,0.5434302586119703,0.346188208092423,0.47794194545591634,0.018989651545378853,0.023351257519551406,0.016241258700249794,0.0170335551231115,541.0,0.4921010553123845,0.5847575845468215,0.22859551776524956,0.3066082510982516,0.021084771898336414,0.025705677038850086,0.01643700241219963,0.01669070261224805,241.0,0.591136343273859,0.6682052001821538,0.10084227712033195,0.13105158005645867,0.019836290883817425,0.02383006029242849,0.017072667721991702,0.01712725588122863,0.7328996831763448,best_so_far
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p45__imu_2p5/run.log,1332.0,0.5786073573573574,0.6628371876919606,0.4811358858858859,0.632777045284545,0.021288288288288288,0.02711464925467789,0.012375375375375374,0.013558238300967638,541.0,0.5628761552680223,0.6294111292992578,0.3836617375231054,0.4619832978232573,0.024768946395563773,0.031133247706497932,0.015388170055452864,0.01604654735668207,241.0,0.47469709543568467,0.5530415860047257,0.27973029045643155,0.35979386099076094,0.028854771784232364,0.03563857297672604,0.014448132780082988,0.015143846921606882,44.0,0.02340909090909091,0.35952272727272727,0.7954545454545454,0.8080511040719124,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p45__imu_2p5/aligned_pose_error.csv,1201.0,1201.0,0.5458734890441299,0.6268442596506397,0.460992035083264,0.6137528178441641,0.021909837159866778,0.02740869167476998,0.009670346505412156,0.010638417231648316,541.0,0.568240474805915,0.6351579106197363,0.3893078565064695,0.4683736849765962,0.0255456027116451,0.03183419406266007,0.011650282975970426,0.012441672308359077,241.0,0.4847118476887967,0.5635305326307852,0.2784041616307054,0.3591688507488786,0.028909500987551868,0.035799078666312746,0.010680939564315354,0.011537519167881977,0.8175711130186991,refine_gps_0p45__imu_2p5
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/current_xy/run.log,1327.0,0.49621175584024113,0.6123444348220807,0.4425772418990203,0.5419704260639668,0.02070761115297664,0.02584737243208298,0.01807912584777694,0.01885563686134395,541.0,0.6613123844731977,0.7429358657074839,0.3815841035120148,0.47011878587022676,0.025210720887245838,0.02960238662507104,0.020201478743068393,0.02037944127343474,241.0,0.680564315352697,0.748278949250957,0.1534149377593361,0.1657485847933425,0.02625311203319502,0.03175195619157505,0.019178423236514523,0.019300635295802487,44.0,0.022318181818181817,-0.4903863636363636,0.75,0.885443086032474,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/current_xy/aligned_pose_error.csv,1201.0,1201.0,0.5054568036711073,0.6247706664338365,0.43690393004579514,0.5467770745523952,0.020877181794338052,0.025737916087271547,0.01423415991840133,0.015082954336215251,541.0,0.667757215534196,0.7497083747371446,0.3864084837319778,0.47667780052947917,0.026565200465804066,0.030784134177758292,0.016466790695009243,0.01663995742166798,241.0,0.6884622964190872,0.7573855006349218,0.15245933853526972,0.16502942615477717,0.026603100282157677,0.032113571265327545,0.01545426810373444,0.015554653826244519,0.8940899357023187,current_xy
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p45__imu_3p0/run.log,1333.0,0.4354696174043511,0.5447417517907325,0.4402505626406602,0.574096232892322,0.019510877719429855,0.025787724825736796,0.005912228057014254,0.006933128230947895,541.0,0.40099075785582255,0.4994274318699879,0.3916266173752311,0.4617552704189788,0.022611829944547135,0.030678253992399585,0.004744916820702404,0.005858623989147172,241.0,0.5253402489626556,0.6259938455015426,0.38319917012448135,0.4061316805036437,0.01987551867219917,0.02692081518929974,0.0024937759336099586,0.003028906380019224,44.0,0.024477272727272726,0.056,0.75,0.9510267677038833,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p45__imu_3p0/aligned_pose_error.csv,1201.0,1201.0,0.4563297254812656,0.5701672490126423,0.4285855432822648,0.5720106591553553,0.021370662268109908,0.027667435688830927,0.003700303164029975,0.004888562495761758,541.0,0.407165256974122,0.5066669228376326,0.3979138949112754,0.4688409745823517,0.02396421217375231,0.03219429932086381,0.003009374336414048,0.0038829710352693853,241.0,0.5340294372821577,0.6355284426464571,0.38748368043568465,0.4101416708257861,0.02009172534439834,0.027328562947355636,0.001812607991701245,0.0022776227917838013,0.965569055235993,refine_gps_0p45__imu_3p0
/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p40__imu_2p5/run.log,1333.0,0.3780622655663916,0.494908036650432,0.4989459864966242,0.6423084732382863,0.021870217554388595,0.027131711749272498,0.01048537134283571,0.011609971914779358,541.0,0.44263955637707947,0.5472371472944138,0.3816229205175601,0.44280369550643883,0.022173752310536046,0.026944181364943844,0.012478743068391867,0.012917983853496129,241.0,0.6128713692946058,0.6855180613580745,0.34586307053941906,0.3539754838311927,0.023630705394190873,0.027447649152220713,0.012481327800829875,0.012852498667251487,44.0,0.025795454545454545,0.38225,0.75,1.004538897538752,/ws/ee4308/tmp/proj2_param_sweeps/xy_run2/refine_gps_0p40__imu_2p5/aligned_pose_error.csv,1201.0,1201.0,0.3737038800233139,0.4962279436356744,0.49018682054787677,0.6416503946352307,0.021903582412989175,0.027409554025108994,0.007720355214820983,0.008611245937403809,541.0,0.4480013999981516,0.5542356958821848,0.3862534715878004,0.44886824842782164,0.021722632103512017,0.0263716974895333,0.008767563981515712,0.009280431092321007,241.0,0.6202813767717843,0.6948100462351434,0.3491007052946058,0.35719352931195053,0.02305078881327801,0.026713704427189927,0.008756964253112034,0.009193497505846459,1.0141555029831801,refine_gps_0p40__imu_2p5
