recv_time_sec,plan_stamp_sec,num_points,goal_x,goal_y,goal_z
1775398525.665942669,1775398525.665280104,29,1.592999905,0.942000095,5.000000000
1775398525.769464970,1775398525.767598867,28,1.592999905,0.942000095,5.000000000
1775398525.870165110,1775398525.869366646,28,1.592999905,0.942000095,5.000000000
1775398525.970021963,1775398525.969223976,27,1.592999905,0.942000095,5.000000000
1775398526.070325375,1775398526.069640875,26,1.592999905,0.942000095,5.000000000
1775398526.172127008,1775398526.171220064,22,1.592999905,0.942000095,5.000000000
1775398526.277439833,1775398526.276335478,22,1.592999905,0.942000095,5.000000000
1775398526.374130011,1775398526.373193026,21,1.592999905,0.942000095,5.000000000
1775398526.474108934,1775398526.473469019,20,1.592999905,0.942000095,5.000000000
1775398526.574832916,1775398526.573915958,19,1.592999905,0.942000095,5.000000000
1775398526.673951387,1775398526.673359156,17,1.443000286,1.042000000,5.000000000
1775398526.773987770,1775398526.773073196,16,1.443000286,1.042000000,5.000000000
1775398526.876188993,1775398526.875663042,15,1.443000286,1.042000000,5.000000000
1775398526.978737116,1775398526.978145838,15,1.443000286,1.042000000,5.000000000
1775398527.078122377,1775398527.077352762,14,1.443000286,1.042000000,5.000000000
1775398527.178939342,1775398527.178367615,12,1.443000286,1.042000000,5.000000000
1775398527.279385567,1775398527.278235197,11,1.443000286,1.042000000,5.000000000
1775398527.377501488,1775398527.376795530,11,1.443000286,1.042000000,5.000000000
1775398527.476238966,1775398527.475575447,10,1.443000286,1.042000000,5.000000000
1775398527.575802565,1775398527.575197220,9,1.443000286,1.042000000,5.000000000
1775398527.677862167,1775398527.677338600,8,1.342999905,1.141999905,5.000000000
1775398527.777473927,1775398527.776859760,8,1.342999905,1.141999905,5.000000000
1775398527.879399061,1775398527.878229856,8,1.342999905,1.141999905,5.000000000
1775398527.978622913,1775398527.977965355,7,1.342999905,1.141999905,5.000000000
1775398528.078035831,1775398528.077439308,7,1.342999905,1.141999905,5.000000000
1775398528.180098534,1775398528.179512024,4,1.342999905,1.141999905,5.000000000
1775398528.280990362,1775398528.280463934,4,1.342999905,1.141999905,5.000000000
1775398528.379787683,1775398528.379262924,4,1.342999905,1.141999905,5.000000000
1775398528.480191708,1775398528.479659557,4,1.342999905,1.141999905,5.000000000
1775398528.580093145,1775398528.579527617,5,1.342999905,1.141999905,5.000000000
1775398528.680228710,1775398528.679676771,4,1.293000191,1.242000286,5.000000000
1775398528.781596422,1775398528.781061411,5,1.293000191,1.242000286,5.000000000
1775398528.881252527,1775398528.880720139,5,1.293000191,1.242000286,5.000000000
1775398528.983477831,1775398528.982885122,6,1.293000191,1.242000286,5.000000000
1775398529.083868980,1775398529.083229542,7,1.293000191,1.242000286,5.000000000
1775398529.182943583,1775398529.182553291,4,1.293000191,1.242000286,5.000000000
1775398529.285136223,1775398529.284641504,5,1.293000191,1.242000286,5.000000000
1775398529.384001970,1775398529.383421659,5,1.293000191,1.242000286,5.000000000
1775398529.487666845,1775398529.487199783,6,1.293000191,1.242000286,5.000000000
1775398529.584146976,1775398529.583356619,7,1.293000191,1.242000286,5.000000000
1775398529.687858343,1775398529.687241793,4,1.243000000,1.391999905,5.000000000
1775398529.788694143,1775398529.788237572,5,1.243000000,1.391999905,5.000000000
1775398529.889091015,1775398529.888614178,5,1.243000000,1.391999905,5.000000000
1775398529.989230871,1775398529.988764524,6,1.243000000,1.391999905,5.000000000
1775398530.090775251,1775398530.090054989,6,1.243000000,1.391999905,5.000000000
1775398530.190033436,1775398530.189600945,5,1.243000000,1.391999905,5.000000000
1775398530.289482594,1775398530.289076805,5,1.243000000,1.391999905,5.000000000
1775398530.389041424,1775398530.388670683,6,1.243000000,1.391999905,5.000000000
1775398530.491586924,1775398530.490570068,6,1.243000000,1.391999905,5.000000000
1775398530.591396809,1775398530.590938091,6,1.243000000,1.391999905,5.000000000
1775398530.689422131,1775398530.688371420,22,1.000000000,4.000000000,5.000000000
1775398530.788797379,1775398530.787825346,22,1.000000000,4.000000000,5.000000000
1775398530.889286518,1775398530.888284445,22,1.000000000,4.000000000,5.000000000
1775398530.990999699,1775398530.989985466,22,1.000000000,4.000000000,5.000000000
1775398531.091046095,1775398531.090096474,21,1.000000000,4.000000000,5.000000000
1775398531.190581799,1775398531.189579487,23,1.000000000,4.000000000,5.000000000
1775398531.291903973,1775398531.290840387,23,1.000000000,4.000000000,5.000000000
1775398531.390687227,1775398531.389673948,23,1.000000000,4.000000000,5.000000000
1775398531.491254568,1775398531.490201473,23,1.000000000,4.000000000,5.000000000
1775398531.590715408,1775398531.589791536,23,1.000000000,4.000000000,5.000000000
1775398531.691257477,1775398531.690169334,25,1.000000000,4.000000000,5.000000000
1775398531.791624546,1775398531.790656090,25,1.000000000,4.000000000,5.000000000
1775398531.893287182,1775398531.892650127,26,1.000000000,4.000000000,5.000000000
1775398531.993603706,1775398531.992785931,26,1.000000000,4.000000000,5.000000000
1775398532.094411612,1775398532.093246460,26,1.000000000,4.000000000,5.000000000
1775398532.196179152,1775398532.195037603,28,1.000000000,4.000000000,5.000000000
1775398532.297526598,1775398532.296035290,28,1.000000000,4.000000000,5.000000000
1775398532.398775101,1775398532.397575378,28,1.000000000,4.000000000,5.000000000
1775398532.502089500,1775398532.500948906,28,1.000000000,4.000000000,5.000000000
1775398532.599227905,1775398532.598002672,29,1.000000000,4.000000000,5.000000000
1775398532.699061871,1775398532.697769403,28,1.000000000,4.000000000,5.000000000
1775398532.799315214,1775398532.798166752,28,1.000000000,4.000000000,5.000000000
1775398532.898788691,1775398532.897704601,28,1.000000000,4.000000000,5.000000000
1775398532.999123573,1775398532.997932911,29,1.000000000,4.000000000,5.000000000
1775398533.101069689,1775398533.099843264,29,1.000000000,4.000000000,5.000000000
1775398533.201044321,1775398533.200102568,27,1.000000000,4.000000000,5.000000000
1775398533.306352139,1775398533.304738998,28,1.000000000,4.000000000,5.000000000
1775398533.400352478,1775398533.399714947,28,1.000000000,4.000000000,5.000000000
1775398533.502432585,1775398533.501732588,28,1.000000000,4.000000000,5.000000000
1775398533.604873419,1775398533.602854013,28,1.000000000,4.000000000,5.000000000
1775398533.703696966,1775398533.702844858,24,1.000000000,4.000000000,5.000000000
1775398533.807147980,1775398533.806040049,24,1.000000000,4.000000000,5.000000000
1775398533.906661987,1775398533.905479431,24,1.000000000,4.000000000,5.000000000
1775398534.009452820,1775398534.008369684,24,1.000000000,4.000000000,5.000000000
1775398534.112568378,1775398534.111677170,24,1.000000000,4.000000000,5.000000000
1775398534.211615324,1775398534.210834742,20,1.000000000,4.000000000,5.000000000
1775398534.311441422,1775398534.310617685,19,1.000000000,4.000000000,5.000000000
1775398534.410624981,1775398534.409662008,19,1.000000000,4.000000000,5.000000000
1775398534.510675192,1775398534.509880781,19,1.000000000,4.000000000,5.000000000
1775398534.610452175,1775398534.609761715,19,1.000000000,4.000000000,5.000000000
1775398534.712577105,1775398534.710224390,15,1.000000000,4.000000000,5.000000000
1775398534.810263872,1775398534.809532166,15,1.000000000,4.000000000,5.000000000
1775398534.911969185,1775398534.911110401,14,1.000000000,4.000000000,5.000000000
1775398535.013915539,1775398535.013087749,14,1.000000000,4.000000000,5.000000000
1775398535.113614559,1775398535.112415791,14,1.000000000,4.000000000,5.000000000
1775398535.214821339,1775398535.214130163,9,1.000000000,4.000000000,5.000000000
1775398535.315530300,1775398535.314901114,8,1.000000000,4.000000000,5.000000000
1775398535.414511442,1775398535.413883209,8,1.000000000,4.000000000,5.000000000
1775398535.513713360,1775398535.513087988,7,1.000000000,4.000000000,5.000000000
1775398535.614527941,1775398535.613719225,7,1.000000000,4.000000000,5.000000000
1775398535.714205265,1775398535.713720798,5,1.000000000,4.000000000,5.000000000
1775398535.813238382,1775398535.812809944,4,1.000000000,4.000000000,5.000000000
1775398535.916388750,1775398535.915840864,4,1.000000000,4.000000000,5.000000000
1775398536.015083551,1775398536.014630318,4,1.000000000,4.000000000,5.000000000
1775398536.115427971,1775398536.114520311,4,1.000000000,4.000000000,5.000000000
1775398536.215887547,1775398536.215356827,4,1.000000000,4.000000000,5.000000000
1775398536.316964865,1775398536.316329479,4,1.000000000,4.000000000,5.000000000
1775398536.416039944,1775398536.415504932,5,1.000000000,4.000000000,5.000000000
1775398536.516783237,1775398536.516147614,5,1.000000000,4.000000000,5.000000000
1775398536.616614580,1775398536.615811586,5,1.000000000,4.000000000,5.000000000
1775398536.716507435,1775398536.715943336,7,1.000000000,4.000000000,5.000000000
1775398536.819517612,1775398536.818869352,7,1.000000000,4.000000000,5.000000000
1775398536.922515154,1775398536.921505928,8,1.000000000,4.000000000,5.000000000
1775398537.026431322,1775398537.025969505,8,1.000000000,4.000000000,5.000000000
1775398537.123298407,1775398537.122804165,9,1.000000000,4.000000000,5.000000000
1775398537.223437071,1775398537.223000765,7,1.000000000,4.000000000,5.000000000
1775398537.323326111,1775398537.322888851,7,1.000000000,4.000000000,5.000000000
1775398537.423356295,1775398537.422630787,8,1.000000000,4.000000000,5.000000000
1775398537.523484230,1775398537.522614956,8,1.000000000,4.000000000,5.000000000
1775398537.628492117,1775398537.627330303,8,1.000000000,4.000000000,5.000000000
1775398537.726227522,1775398537.725609779,6,1.000000000,4.000000000,5.000000000
1775398537.825988770,1775398537.825335979,6,1.000000000,4.000000000,5.000000000
1775398537.925714016,1775398537.925096035,6,1.000000000,4.000000000,5.000000000
1775398538.025398731,1775398538.024765015,7,1.000000000,4.000000000,5.000000000
1775398538.124896765,1775398538.124312639,7,1.000000000,4.000000000,5.000000000
1775398538.226507664,1775398538.225243807,70,-2.000000000,-2.000000000,5.000000000
1775398538.327301502,1775398538.326104164,70,-2.000000000,-2.000000000,5.000000000
1775398538.431090355,1775398538.429051638,70,-2.000000000,-2.000000000,5.000000000
1775398538.533562422,1775398538.531194687,70,-2.000000000,-2.000000000,5.000000000
1775398538.631346941,1775398538.629116535,70,-2.000000000,-2.000000000,5.000000000
1775398538.730535984,1775398538.729274750,69,-2.000000000,-2.000000000,5.000000000
1775398538.830304384,1775398538.829012632,69,-2.000000000,-2.000000000,5.000000000
1775398538.930842161,1775398538.929544449,69,-2.000000000,-2.000000000,5.000000000
1775398539.033537865,1775398539.031403065,69,-2.000000000,-2.000000000,5.000000000
1775398539.132825375,1775398539.130852938,69,-2.000000000,-2.000000000,5.000000000
1775398539.234868526,1775398539.233700514,66,-2.000000000,-2.000000000,5.000000000
1775398539.338615417,1775398539.336261272,66,-2.000000000,-2.000000000,5.000000000
1775398539.438842773,1775398539.436637640,66,-2.000000000,-2.000000000,5.000000000
1775398539.542314291,1775398539.540144444,66,-2.000000000,-2.000000000,5.000000000
1775398539.639905691,1775398539.637624979,66,-2.000000000,-2.000000000,5.000000000
1775398539.741120100,1775398539.739013195,62,-2.000000000,-2.000000000,5.000000000
1775398539.841224670,1775398539.837819815,62,-2.000000000,-2.000000000,5.000000000
1775398539.938400984,1775398539.936722994,62,-2.000000000,-2.000000000,5.000000000
1775398540.041226625,1775398540.040031433,61,-2.000000000,-2.000000000,5.000000000
1775398540.139103174,1775398540.137378216,61,-2.000000000,-2.000000000,5.000000000
1775398540.240071058,1775398540.238377571,56,-2.000000000,-2.000000000,5.000000000
1775398540.339103937,1775398540.337849617,56,-2.000000000,-2.000000000,5.000000000
1775398540.440561295,1775398540.439147711,55,-2.000000000,-2.000000000,5.000000000
1775398540.539619446,1775398540.538548946,55,-2.000000000,-2.000000000,5.000000000
1775398540.640755653,1775398540.638449192,54,-2.000000000,-2.000000000,5.000000000
1775398540.740616322,1775398540.739531279,51,-2.000000000,-2.000000000,5.000000000
1775398540.842776775,1775398540.840959549,50,-2.000000000,-2.000000000,5.000000000
1775398540.943894625,1775398540.942161083,50,-2.000000000,-2.000000000,5.000000000
1775398541.045163393,1775398541.044160843,49,-2.000000000,-2.000000000,5.000000000
1775398541.148674011,1775398541.146716356,49,-2.000000000,-2.000000000,5.000000000
1775398541.245534182,1775398541.244597435,46,-2.000000000,-2.000000000,5.000000000
1775398541.345245123,1775398541.344373226,46,-2.000000000,-2.000000000,5.000000000
1775398541.447178125,1775398541.445509672,45,-2.000000000,-2.000000000,5.000000000
1775398541.545482635,1775398541.544271231,44,-2.000000000,-2.000000000,5.000000000
1775398541.644701719,1775398541.643795967,44,-2.000000000,-2.000000000,5.000000000
1775398541.745138645,1775398541.743548155,41,-2.000000000,-2.000000000,5.000000000
1775398541.844445705,1775398541.843581676,40,-2.000000000,-2.000000000,5.000000000
1775398541.945825577,1775398541.944219351,40,-2.000000000,-2.000000000,5.000000000
1775398542.050617695,1775398542.049070835,39,-2.000000000,-2.000000000,5.000000000
1775398542.147617817,1775398542.146697283,39,-2.000000000,-2.000000000,5.000000000
1775398542.247418165,1775398542.246475220,36,-2.000000000,-2.000000000,5.000000000
1775398542.347053766,1775398542.346269846,35,-2.000000000,-2.000000000,5.000000000
1775398542.447504759,1775398542.446166754,34,-2.000000000,-2.000000000,5.000000000
1775398542.547739744,1775398542.546126604,34,-2.000000000,-2.000000000,5.000000000
1775398542.647243977,1775398542.646395922,33,-2.000000000,-2.000000000,5.000000000
1775398542.746736765,1775398542.745760679,31,-2.000000000,-2.000000000,5.000000000
1775398542.850748301,1775398542.848937511,30,-2.000000000,-2.000000000,5.000000000
1775398542.949718714,1775398542.948472977,29,-2.000000000,-2.000000000,5.000000000
1775398543.049024105,1775398543.047830820,29,-2.000000000,-2.000000000,5.000000000
1775398543.153758287,1775398543.152597189,28,-2.000000000,-2.000000000,5.000000000
1775398543.253321171,1775398543.252342224,26,-2.000000000,-2.000000000,5.000000000
1775398543.353329420,1775398543.352051258,25,-2.000000000,-2.000000000,5.000000000
1775398543.454420328,1775398543.453717709,25,-2.000000000,-2.000000000,5.000000000
1775398543.555846691,1775398543.554714680,24,-2.000000000,-2.000000000,5.000000000
1775398543.655153751,1775398543.651939631,23,-2.000000000,-2.000000000,5.000000000
1775398543.753432035,1775398543.752303362,22,-2.000000000,-2.000000000,5.000000000
1775398543.854285002,1775398543.853464127,21,-2.000000000,-2.000000000,5.000000000
1775398543.955445528,1775398543.954532385,21,-2.000000000,-2.000000000,5.000000000
1775398544.057158709,1775398544.055409908,20,-2.000000000,-2.000000000,5.000000000
1775398544.156987429,1775398544.155951977,19,-2.000000000,-2.000000000,5.000000000
1775398544.255844116,1775398544.255142927,17,-2.000000000,-2.000000000,5.000000000
1775398544.357479095,1775398544.356466532,17,-2.000000000,-2.000000000,5.000000000
1775398544.457763672,1775398544.457062721,16,-2.000000000,-2.000000000,5.000000000
1775398544.557512045,1775398544.556625605,16,-2.000000000,-2.000000000,5.000000000
1775398544.656937361,1775398544.656426191,15,-2.000000000,-2.000000000,5.000000000
1775398544.756477833,1775398544.755939007,13,-2.000000000,-2.000000000,5.000000000
1775398544.856549025,1775398544.855888844,13,-2.000000000,-2.000000000,5.000000000
1775398544.957650185,1775398544.957014084,12,-2.000000000,-2.000000000,5.000000000
1775398545.057945728,1775398545.057298660,11,-2.000000000,-2.000000000,5.000000000
1775398545.158048868,1775398545.157285213,11,-2.000000000,-2.000000000,5.000000000
1775398545.258865595,1775398545.258189440,9,-2.000000000,-2.000000000,5.000000000
1775398545.357886314,1775398545.357251644,9,-2.000000000,-2.000000000,5.000000000
1775398545.457402468,1775398545.457022429,8,-2.000000000,-2.000000000,5.000000000
1775398545.561693907,1775398545.559834719,7,-2.000000000,-2.000000000,5.000000000
1775398545.661595345,1775398545.660996199,7,-2.000000000,-2.000000000,5.000000000
1775398545.761141539,1775398545.760404587,5,-2.000000000,-2.000000000,5.000000000
1775398545.861457348,1775398545.860883951,5,-2.000000000,-2.000000000,5.000000000
1775398545.960807800,1775398545.960300207,4,-2.000000000,-2.000000000,5.000000000
1775398546.062961340,1775398546.062288761,4,-2.000000000,-2.000000000,5.000000000
1775398546.165898800,1775398546.163601160,64,0.943000286,3.942000572,5.000000000
1775398546.266691446,1775398546.264489651,65,0.943000286,3.942000572,5.000000000
1775398546.371158838,1775398546.368242502,66,0.943000286,3.942000572,5.000000000
1775398546.467316628,1775398546.466169357,66,0.943000286,3.942000572,5.000000000
1775398546.568271160,1775398546.567095995,67,0.943000286,3.942000572,5.000000000
1775398546.668376446,1775398546.666220188,67,0.943000286,3.942000572,5.000000000
1775398546.768215656,1775398546.765852451,68,0.793000191,3.892000381,5.000000000
1775398546.867882967,1775398546.865638971,68,0.793000191,3.892000381,5.000000000
1775398546.967123032,1775398546.965635300,69,0.793000191,3.892000381,5.000000000
1775398547.067858458,1775398547.065623999,69,0.793000191,3.892000381,5.000000000
1775398547.167706728,1775398547.165430307,70,0.793000191,3.892000381,5.000000000
1775398547.269948483,1775398547.266591072,69,0.793000191,3.892000381,5.000000000
1775398547.370570183,1775398547.368325472,70,0.793000191,3.892000381,5.000000000
1775398547.468971491,1775398547.466792107,70,0.793000191,3.892000381,5.000000000
1775398547.570834398,1775398547.568996906,71,0.793000191,3.892000381,5.000000000
1775398547.672698498,1775398547.670448542,71,0.793000191,3.892000381,5.000000000
1775398547.772943497,1775398547.770860195,68,0.592999905,3.842000191,5.000000000
1775398547.873343229,1775398547.871791601,68,0.592999905,3.842000191,5.000000000
1775398547.972031116,1775398547.970875978,68,0.592999905,3.842000191,5.000000000
1775398548.073797703,1775398548.071484089,69,0.592999905,3.842000191,5.000000000
1775398548.174871922,1775398548.172727346,69,0.592999905,3.842000191,5.000000000
1775398548.277000904,1775398548.273148775,64,0.592999905,3.842000191,5.000000000
1775398548.375113487,1775398548.373215199,64,0.592999905,3.842000191,5.000000000
1775398548.474035501,1775398548.472891331,64,0.592999905,3.842000191,5.000000000
1775398548.580674410,1775398548.579077721,65,0.592999905,3.842000191,5.000000000
1775398548.681497097,1775398548.678905249,65,0.592999905,3.842000191,5.000000000
1775398548.782388449,1775398548.780628681,59,0.393000095,3.792000000,5.000000000
1775398548.882803679,1775398548.881292582,58,0.393000095,3.792000000,5.000000000
1775398548.984876871,1775398548.983182907,58,0.393000095,3.792000000,5.000000000
1775398549.083868027,1775398549.082803249,58,0.393000095,3.792000000,5.000000000
1775398549.183636665,1775398549.181728840,58,0.393000095,3.792000000,5.000000000
1775398549.283058643,1775398549.281944275,55,0.393000095,3.792000000,5.000000000
1775398549.383944035,1775398549.382667303,55,0.393000095,3.792000000,5.000000000
1775398549.483719110,1775398549.482676506,55,0.393000095,3.792000000,5.000000000
1775398549.585787535,1775398549.584185600,54,0.393000095,3.792000000,5.000000000
1775398549.689036131,1775398549.687531233,54,0.393000095,3.792000000,5.000000000
1775398549.791981459,1775398549.790568113,48,0.193000286,3.741999809,5.000000000
1775398549.891358376,1775398549.890335560,47,0.193000286,3.741999809,5.000000000
1775398549.992872238,1775398549.990786552,47,0.193000286,3.741999809,5.000000000
1775398550.092088223,1775398550.090443611,46,0.193000286,3.741999809,5.000000000
1775398550.192389965,1775398550.190198660,46,0.193000286,3.741999809,5.000000000
1775398550.292957306,1775398550.291913271,44,0.193000286,3.741999809,5.000000000
1775398550.395940304,1775398550.394469976,43,0.193000286,3.741999809,5.000000000
1775398550.496436834,1775398550.494887352,43,0.193000286,3.741999809,5.000000000
1775398550.594015837,1775398550.593062162,42,0.193000286,3.741999809,5.000000000
1775398550.694379807,1775398550.692862749,42,0.193000286,3.741999809,5.000000000
1775398550.795387030,1775398550.794180632,37,-0.056999714,3.692000572,5.000000000
1775398550.894912958,1775398550.893535376,37,-0.056999714,3.692000572,5.000000000
1775398550.995873690,1775398550.994575500,36,-0.056999714,3.692000572,5.000000000
1775398551.096361399,1775398551.095080376,35,-0.056999714,3.692000572,5.000000000
1775398551.196088791,1775398551.194690704,35,-0.056999714,3.692000572,5.000000000
1775398551.296138525,1775398551.295105219,31,-0.056999714,3.692000572,5.000000000
1775398551.396994114,1775398551.395771742,30,-0.056999714,3.692000572,5.000000000
1775398551.499045849,1775398551.497895241,29,-0.056999714,3.692000572,5.000000000
1775398551.600031137,1775398551.598727226,29,-0.056999714,3.692000572,5.000000000
1775398551.699319601,1775398551.698143005,28,-0.056999714,3.692000572,5.000000000
1775398551.799235582,1775398551.797955275,27,-0.257000000,3.692000572,5.000000000
1775398551.901843786,1775398551.901228428,26,-0.257000000,3.692000572,5.000000000
1775398552.001326084,1775398552.000117064,26,-0.257000000,3.692000572,5.000000000
1775398552.101226568,1775398552.100110054,25,-0.257000000,3.692000572,5.000000000
1775398552.201201200,1775398552.200283527,25,-0.257000000,3.692000572,5.000000000
1775398552.301050663,1775398552.300455809,21,-0.257000000,3.692000572,5.000000000
1775398552.401366234,1775398552.399732113,20,-0.257000000,3.692000572,5.000000000
1775398552.499515295,1775398552.498538733,20,-0.257000000,3.692000572,5.000000000
1775398552.600476265,1775398552.599595308,19,-0.257000000,3.692000572,5.000000000
1775398552.700336933,1775398552.699726105,19,-0.257000000,3.692000572,5.000000000
1775398552.801636457,1775398552.800867558,15,-0.507000000,3.692000572,5.000000000
1775398552.901406288,1775398552.900438786,15,-0.507000000,3.692000572,5.000000000
1775398553.004083157,1775398553.002330065,14,-0.507000000,3.692000572,5.000000000
1775398553.102902889,1775398553.101864815,13,-0.507000000,3.692000572,5.000000000
1775398553.206540585,1775398553.205644608,13,-0.507000000,3.692000572,5.000000000
1775398553.304451466,1775398553.303830862,11,-0.507000000,3.692000572,5.000000000
1775398553.406828642,1775398553.406210899,11,-0.507000000,3.692000572,5.000000000
1775398553.509273291,1775398553.508621454,10,-0.507000000,3.692000572,5.000000000
1775398553.608702898,1775398553.608045101,10,-0.507000000,3.692000572,5.000000000
1775398553.708838224,1775398553.707488537,9,-0.507000000,3.692000572,5.000000000
1775398553.808374166,1775398553.807751417,8,-0.706999809,3.692000572,5.000000000
1775398553.911255598,1775398553.910276651,7,-0.706999809,3.692000572,5.000000000
1775398554.010434628,1775398554.009701490,7,-0.706999809,3.692000572,5.000000000
1775398554.109998226,1775398554.109601974,7,-0.706999809,3.692000572,5.000000000
1775398554.210035801,1775398554.209626436,7,-0.706999809,3.692000572,5.000000000
1775398554.311183453,1775398554.308976889,69,-4.500000000,-2.000000000,5.000000000
1775398554.411224604,1775398554.409738302,70,-4.500000000,-2.000000000,5.000000000
1775398554.512003660,1775398554.509993315,70,-4.500000000,-2.000000000,5.000000000
1775398554.611670494,1775398554.609299421,71,-4.500000000,-2.000000000,5.000000000
1775398554.711440325,1775398554.709205151,71,-4.500000000,-2.000000000,5.000000000
1775398554.813606977,1775398554.811286211,73,-4.500000000,-2.000000000,5.000000000
1775398554.912207842,1775398554.910951853,73,-4.500000000,-2.000000000,5.000000000
1775398555.012902975,1775398555.010396957,74,-4.500000000,-2.000000000,5.000000000
1775398555.112181425,1775398555.110794306,75,-4.500000000,-2.000000000,5.000000000
1775398555.212008238,1775398555.210756540,75,-4.500000000,-2.000000000,5.000000000
1775398555.311907291,1775398555.310564280,73,-4.500000000,-2.000000000,5.000000000
1775398555.415309429,1775398555.413963318,73,-4.500000000,-2.000000000,5.000000000
1775398555.514656544,1775398555.512586355,74,-4.500000000,-2.000000000,5.000000000
1775398555.613075733,1775398555.611814260,74,-4.500000000,-2.000000000,5.000000000
1775398555.716054201,1775398555.713885307,74,-4.500000000,-2.000000000,5.000000000
1775398555.815589666,1775398555.813573599,73,-4.500000000,-2.000000000,5.000000000
1775398555.917033672,1775398555.914543390,73,-4.500000000,-2.000000000,5.000000000
1775398556.016247034,1775398556.013889074,73,-4.500000000,-2.000000000,5.000000000
1775398556.116306305,1775398556.113931179,74,-4.500000000,-2.000000000,5.000000000
1775398556.217339277,1775398556.215543032,74,-4.500000000,-2.000000000,5.000000000
1775398556.318220139,1775398556.315932989,71,-4.500000000,-2.000000000,5.000000000
1775398556.420059204,1775398556.417670965,71,-4.500000000,-2.000000000,5.000000000
1775398556.519674301,1775398556.517344713,71,-4.500000000,-2.000000000,5.000000000
1775398556.619026899,1775398556.616703987,71,-4.500000000,-2.000000000,5.000000000
1775398556.719087124,1775398556.716772318,71,-4.500000000,-2.000000000,5.000000000
1775398556.822234631,1775398556.819945812,67,-4.500000000,-2.000000000,5.000000000
1775398556.922443628,1775398556.920040846,67,-4.500000000,-2.000000000,5.000000000
1775398557.022423506,1775398557.020126581,67,-4.500000000,-2.000000000,5.000000000
1775398557.121964693,1775398557.119790792,67,-4.500000000,-2.000000000,5.000000000
1775398557.221813440,1775398557.219515324,67,-4.500000000,-2.000000000,5.000000000
1775398557.323949575,1775398557.321878433,62,-4.500000000,-2.000000000,5.000000000
1775398557.423964739,1775398557.421989918,61,-4.500000000,-2.000000000,5.000000000
1775398557.524640083,1775398557.523602247,61,-4.500000000,-2.000000000,5.000000000
1775398557.625063896,1775398557.623972893,61,-4.500000000,-2.000000000,5.000000000
1775398557.729109049,1775398557.725823641,60,-4.500000000,-2.000000000,5.000000000
1775398557.827046394,1775398557.825963974,54,-4.500000000,-2.000000000,5.000000000
1775398557.930644751,1775398557.928807259,54,-4.500000000,-2.000000000,5.000000000
1775398558.032453775,1775398558.030917883,53,-4.500000000,-2.000000000,5.000000000
1775398558.131507635,1775398558.129760981,52,-4.500000000,-2.000000000,5.000000000
1775398558.231116056,1775398558.229397774,52,-4.500000000,-2.000000000,5.000000000
1775398558.333417177,1775398558.331579685,48,-4.500000000,-2.000000000,5.000000000
1775398558.429517508,1775398558.428462267,47,-4.500000000,-2.000000000,5.000000000
1775398558.530940294,1775398558.529221058,47,-4.500000000,-2.000000000,5.000000000
1775398558.630119562,1775398558.628395319,46,-4.500000000,-2.000000000,5.000000000
1775398558.732782125,1775398558.731455803,45,-4.500000000,-2.000000000,5.000000000
1775398558.832571268,1775398558.830793381,42,-4.500000000,-2.000000000,5.000000000
1775398558.933440685,1775398558.931189537,41,-4.500000000,-2.000000000,5.000000000
1775398559.032059908,1775398559.031223297,40,-4.500000000,-2.000000000,5.000000000
1775398559.132821083,1775398559.131686687,39,-4.500000000,-2.000000000,5.000000000
1775398559.232821703,1775398559.232023478,38,-4.500000000,-2.000000000,5.000000000
1775398559.334366560,1775398559.333616018,36,-4.500000000,-2.000000000,5.000000000
1775398559.434240103,1775398559.433450699,36,-4.500000000,-2.000000000,5.000000000
1775398559.534781694,1775398559.533365250,35,-4.500000000,-2.000000000,5.000000000
1775398559.634538651,1775398559.633232594,34,-4.500000000,-2.000000000,5.000000000
1775398559.736107349,1775398559.734789133,33,-4.500000000,-2.000000000,5.000000000
1775398559.835282564,1775398559.834012985,31,-4.500000000,-2.000000000,5.000000000
1775398559.935403347,1775398559.934050322,30,-4.500000000,-2.000000000,5.000000000
1775398560.035977840,1775398560.034367085,29,-4.500000000,-2.000000000,5.000000000
1775398560.135038137,1775398560.133891821,29,-4.500000000,-2.000000000,5.000000000
1775398560.238218784,1775398560.237017870,28,-4.500000000,-2.000000000,5.000000000
1775398560.339043856,1775398560.338197947,27,-4.500000000,-2.000000000,5.000000000
1775398560.439866543,1775398560.438773155,26,-4.500000000,-2.000000000,5.000000000
1775398560.538980484,1775398560.538079977,25,-4.500000000,-2.000000000,5.000000000
1775398560.643131971,1775398560.642283201,24,-4.500000000,-2.000000000,5.000000000
1775398560.742249489,1775398560.741634846,24,-4.500000000,-2.000000000,5.000000000
1775398560.843478441,1775398560.841631174,22,-4.500000000,-2.000000000,5.000000000
1775398560.942364931,1775398560.941749811,22,-4.500000000,-2.000000000,5.000000000
1775398561.044732809,1775398561.043773413,21,-4.500000000,-2.000000000,5.000000000
1775398561.146938562,1775398561.144663334,20,-4.500000000,-2.000000000,5.000000000
1775398561.247680426,1775398561.246709585,19,-4.500000000,-2.000000000,5.000000000
1775398561.349508286,1775398561.348670959,16,-4.500000000,-2.000000000,5.000000000
1775398561.449363708,1775398561.448763847,16,-4.500000000,-2.000000000,5.000000000
1775398561.549257040,1775398561.547847748,15,-4.500000000,-2.000000000,5.000000000
